citing_pat	cited_pat	year(patent.date)
8113653	4194815	2012
8534840	4194815	2013
5893003	4194826	1999
4278335	4194826	1981
4789273	4194860	1988
4789273	4352609	1988
5554301	4194972	1996
5269934	4194972	1993
5482159	4195059	1996
7972574	4195059	2011
4409182	4195059	1983
4749085	4195059	1988
4815610	4195059	1989
5143210	4195059	1992
5207985	4195059	1993
5344782	4195059	1994
5353803	4195059	1994
6929778	4195059	2005
4337571	4195119	1982
5537529	4195178	1996
4485852	4195401	1984
4414836	4195510	1983
4252233	4195540	1981
4529003	4195552	1985
5425351	4195616	1995
6017407	4195639	2000
6497609	4195639	2002
D637726	4195639	2011
8469771	4195639	2013
7921851	4195639	2011
8133737	4195639	2012
7879614	4195639	2011
7152606	4195639	2006
8191554	4195639	2012
6415563	4195678	2002
7677624	4195875	2010
7597381	4195875	2009
5860648	4195920	1999
5860648	4320902	1999
4361928	4195969	1982
5007806	4195971	1991
4431594	4196143	1984
8524625	4196182	2013
8206498	4196182	2012
8486369	4196182	2013
5787515	4196480	1998
5215353	4196480	1993
5890503	4196487	1999
6338350	4196487	2002
5135127	4196487	1992
5156292	4196487	1992
5384960	4196514	1995
5531025	4196514	1996
6976310	4196514	2005
7913391	4196514	2011
8261513	4196514	2012
7596928	4196514	2009
5857558	4196561	1999
8375838	4196653	2013
8109191	4196653	2012
8037704	4196657	2011
D556314	4196657	2007
5507907	4197154	1996
4631650	4197154	1986
4779177	4197154	1988
4899266	4197154	1990
5200391	4197154	1993
4615796	4197205	1986
4793934	4197205	1988
6251265	4197207	2001
5364712	4197367	1994
4695019	4197620	1987
5274953	4197674	1994
5924509	4197705	1999
4257231	4197708	1981
4407124	4197708	1983
4393654	4197709	1983
7614611	4197756	2009
5535462	4197760	1996
5546749	4197764	1996
5546749	4359822	1996
8277144	4197764	2012
7198188	4197764	2007
7093366	4197764	2006
5070576	4197764	1991
5377626	4197817	1995
5762029	4197817	1998
D530046	4197817	2006
4328766	4197817	1982
7998030	4197817	2011
D523188	4197817	2006
5934270	4197829	1999
5934270	4330031	1999
5934270	4332236	1999
8292150	4197886	2012
8292150	4436463	2012
8292150	4452592	2012
6626907	4197886	2003
4333490	4197886	1982
4643621	4197886	1987
4782989	4197886	1988
D392095	4197890	1998
D416676	4197890	1999
4281520	4197890	1981
6976370	4197890	2005
D696076	4197890	2013
4577474	4197890	1986
4812054	4197890	1989
8002157	4197890	2011
7520412	4197890	2009
5352930	4197997	1994
D671598	4198048	2012
7731196	4198048	2010
5857717	4198078	1999
5444106	4198131	1995
7625084	4198132	2009
7628485	4198132	2009
4820038	4198132	1989
4948245	4198132	1990
5302249	4198269	1994
6332936	4198442	2001
6332936	4334923	2001
6660109	4198442	2003
6660109	4334923	2003
4910092	4198442	1990
4933239	4198442	1990
4943487	4198442	1990
5292594	4198442	1994
5763419	4198489	1998
4467394	4198670	1984
6980412	4198670	2005
5265474	4198670	1993
8460302	4198712	2013
8460303	4198712	2013
8617171	4198712	2013
8617175	4198712	2013
D691719	4198712	2013
8483469	4198712	2013
8292955	4198712	2012
8292955	4276660	2012
6319284	4198713	2001
6941703	4198715	2005
6026525	4198718	2000
5453043	4198751	1995
D392016	4198751	1998
D518349	4198751	2006
4821416	4198751	1989
5142780	4198751	1992
5282316	4198751	1994
5347719	4198751	1994
5511701	4198773	1996
5664710	4198773	1997
5974708	4198773	1999
6409057	4198773	2002
4756104	4198773	1988
4420916	4198797	1983
5626107	4198846	1997
5405114	4198913	1995
6044612	4198913	2000
6134845	4198913	2000
6134845	4204375	2000
6134845	4255611	2000
6134852	4198913	2000
6134852	4204375	2000
6134852	4255611	2000
6286276	4198913	2001
6397532	4198913	2002
6397532	4204375	2002
6397532	4255611	2002
D620289	4198913	2010
6928785	4198913	2005
6928785	4204375	2005
6928785	4255611	2005
7325520	4198946	2008
7325520	4244338	2008
7325520	4473041	2008
5642699	4198946	1997
7255082	4198946	2007
7255082	4244338	2007
7255082	4473041	2007
7328674	4198946	2008
7328674	4244338	2008
7328674	4473041	2008
5929700	4199039	1999
4355607	4199039	1982
7837014	4199042	2010
7837014	4319668	2010
7463676	4199047	2008
5380033	4199161	1995
5741065	4199161	1998
6206389	4199165	2001
7581739	4199165	2009
6722674	4199165	2004
6142238	4199168	2000
8286997	4199168	2012
7111862	4199168	2006
8567820	4199168	2013
5831211	4199206	1998
5831211	4203639	1998
5831211	4277123	1998
5831211	4370008	1998
5831211	4378727	1998
5303320	4199206	1994
5303320	4203639	1994
5303320	4277123	1994
5303320	4370008	1994
5368818	4199323	1994
5368818	4263145	1994
8323571	4199323	2012
5162084	4199323	1992
5208164	4199323	1993
7998513	4199323	2011
6251278	4199330	2001
4298500	4199330	1981
4298500	4242227	1981
5240602	4199330	1993
6252032	4199489	2001
6872767	4199489	2005
8241714	4199489	2012
4520129	4199522	1985
4708917	4199522	1987
4800052	4199522	1989
5541155	4199561	1996
5643957	4199561	1997
5650386	4199561	1997
5709861	4199561	1998
5714167	4199561	1998
5766633	4199561	1998
5792451	4199561	1998
5804688	4199561	1998
5863944	4199561	1999
5866536	4199561	1999
5876710	4199561	1999
5879681	4199561	1999
5935601	4199561	1999
5939381	4199561	1999
5955503	4199561	1999
5958457	4199561	1999
5962710	4199561	1999
5965121	4199561	1999
5989539	4199561	1999
5990166	4199561	1999
6001347	4199561	1999
6060513	4199561	2000
6071510	4199561	2000
6071538	4199561	2000
6084112	4199561	2000
6090958	4199561	2000
6099856	4199561	2000
6100298	4199561	2000
6180140	4199561	2001
6221367	4199561	2001
6242495	4199561	2001
6245359	4199561	2001
6313088	4199561	2001
6346242	4199561	2002
6348207	4199561	2002
6428780	4199561	2002
5093128	4199561	1992
7417022	4199561	2008
5023187	4199613	1991
5151595	4199615	1992
5151595	4242439	1992
5311017	4199615	1994
5311017	4242439	1994
5321263	4199615	1994
5321263	4242439	1994
5334836	4199615	1994
5334836	4242439	1994
4527628	4199625	1985
4527628	4291069	1985
4666957	4199625	1987
4782900	4199625	1988
4782900	4291069	1988
4783492	4199625	1988
4858693	4199625	1989
4858693	4291069	1989
4858693	4366194	1989
4939203	4199625	1990
4987175	4199628	1991
5019446	4199628	1991
5065948	4199628	1991
5209967	4199628	1993
5209967	4265952	1993
5238621	4199628	1993
5238621	4265952	1993
5248428	4199628	1993
5248428	4265952	1993
5328756	4199628	1994
5328756	4265952	1994
4418710	4199942	1983
4508477	4200027	1985
6012885	4200046	2000
6012885	4217831	2000
6308690	4200067	2001
6308690	4206728	2001
RE37604	4200067	2002
5197419	4200067	1993
4491162	4200129	1985
D589419	4200173	2009
D589419	4220223	2009
D590310	4200173	2009
D590310	4220223	2009
D596544	4200173	2009
D596544	4220223	2009
D596092	4200173	2009
D596092	4220223	2009
D596093	4200173	2009
D596093	4220223	2009
8151433	4200173	2012
8151433	4220223	2012
D588968	4200173	2009
D588968	4220223	2009
D588969	4200173	2009
D588969	4220223	2009
D588970	4200173	2009
D588970	4220223	2009
D588971	4200173	2009
D588971	4220223	2009
D588972	4200173	2009
D588972	4220223	2009
D588973	4200173	2009
D588973	4220223	2009
D588974	4200173	2009
D588974	4220223	2009
8505698	4200173	2013
8505698	4220223	2013
5421072	4200182	1995
5421072	4246683	1995
4582191	4200182	1986
5090556	4200182	1992
5090556	4200183	1992
5090556	4217978	1992
5090556	4257513	1992
5090556	4360097	1992
RE37471	4200183	2001
RE37471	4475645	2001
6536294	4200183	2003
4989721	4200183	1991
4989721	4217978	1991
4989721	4257513	1991
4989721	4360097	1991
5007527	4200183	1991
5007527	4217978	1991
5007527	4257513	1991
5007527	4360097	1991
5353908	4200183	1994
RE38747	4200183	2005
RE38747	4475645	2005
5392745	4200231	1995
5392745	4286557	1995
6959878	4200231	2005
8584508	4200399	2013
5129255	4200399	1992
5362786	4200671	1994
5411760	4200671	1995
5523117	4200671	1996
5739191	4200671	1998
5750190	4200671	1998
7252853	4200671	2007
5186978	4200671	1993
5281436	4200671	1994
5302413	4200671	1994
4530721	4200688	1985
4530721	4214531	1985
7671157	4200718	2010
7671157	4201729	2010
7671157	4205016	2010
4710537	4200720	1987
5659290	4200816	1997
4745390	4200816	1988
5460543	4200900	1995
4283755	4200900	1981
6700798	4200900	2004
7316574	4200900	2008
8567021	4200900	2013
7621769	4200900	2009
7170757	4200900	2007
7710741	4200900	2010
8439065	4201056	2013
5950563	4201153	1999
6009838	4201153	2000
6257170	4201153	2001
6257170	4364132	2001
6606965	4201153	2003
4332214	4201153	1982
5003923	4201153	1991
4303058	4201192	1981
4373573	4201192	1983
5101960	4201284	1992
5314056	4201313	1994
7415815	4201313	2008
7415815	4232800	2008
5584638	4201394	1996
5868400	4201394	1999
5415123	4201403	1995
5902659	4201403	1999
6452694	4201403	2002
7699349	4201403	2010
5305707	4201403	1994
D577386	4201403	2008
D672394	4201403	2012
5560673	4201415	1996
D392597	4201415	1998
6213531	4201415	2001
6213531	4300785	2001
6926346	4201415	2005
5188419	4201415	1993
5201379	4201415	1993
6677856	4201451	2004
4345819	4201451	1982
6970074	4201451	2005
5908257	4201490	1999
6220772	4201490	2001
6402410	4201490	2002
4880326	4201490	1989
4880326	4269207	1989
4976562	4201490	1990
4976562	4269207	1990
4997300	4201490	1991
4997300	4269207	1991
4424213	4201733	1984
4264293	4201742	1981
5264163	4201742	1993
5360329	4201742	1994
4678658	4201764	1987
4793988	4201764	1988
4965063	4201764	1990
5354614	4201799	1994
5354614	4263355	1994
5354614	4341828	1994
4635500	4201830	1987
4635500	4419908	1987
6772456	4202063	2004
6772456	4222132	2004
7290299	4202063	2007
7290299	4222132	2007
7360262	4202063	2008
5333333	4202063	1994
5960100	4202120	1999
6628814	4202120	2003
6631201	4202120	2003
6804382	4202120	2004
4455083	4202120	1984
4398185	4202125	1983
4506468	4202125	1985
7774973	4202125	2010
7774973	4235409	2010
4641453	4202125	1987
4807384	4202125	1989
7849630	4202125	2010
7849630	4235409	2010
7849630	4399630	2010
7992341	4202125	2011
D564062	4202125	2008
D564062	4235409	2008
D564062	4399630	2008
4641455	4202127	1987
6850164	4202201	2005
4420973	4202207	1983
4969385	4202239	1990
4998960	4202239	1991
5967100	4202300	1999
4827882	4202300	1989
4777928	4202318	1988
4777928	4206743	1988
5613853	4202328	1997
7354270	4202328	2008
4968248	4202328	1990
7670140	4202328	2010
7549860	4202328	2009
D634413	4202389	2011
4759194	4202389	1988
6152205	4202395	2000
6533017	4202395	2003
4326577	4202395	1982
4776381	4202395	1988
5301733	4202395	1994
7222655	4202395	2007
5323834	4202395	1994
4319628	4202406	1982
4381031	4202406	1983
4551987	4202493	1985
5216899	4202493	1993
8282214	4202496	2012
8282214	4214700	2012
6055730	4202528	2000
6095623	4202586	2000
6672465	4202586	2004
7134673	4202586	2006
4440457	4202586	1984
D530118	4202586	2006
5142445	4202586	1992
D631680	4202586	2011
5199202	4202604	1993
4427002	4202956	1984
5369306	4203039	1994
5386713	4203039	1995
4901492	4203170	1990
5883620	4203240	1999
5884421	4203240	1999
6086697	4203240	2000
6129802	4203240	2000
6212803	4203240	2001
6237269	4203240	2001
7172668	4203240	2007
6385878	4203240	2002
6402872	4203240	2002
6631578	4203240	2003
7087298	4203240	2006
6253710	4203388	2001
6363888	4203388	2002
4263873	4203388	1981
4311115	4203388	1982
4827871	4203388	1989
7476887	4203393	2009
7476887	4364342	2009
7323703	4203393	2008
7482609	4203393	2009
7482609	4364342	2009
7193228	4203393	2007
7193228	4364342	2007
7309871	4203393	2007
7196342	4203393	2007
7196342	4364342	2007
7372056	4203393	2008
7372056	4364342	2008
7732793	4203393	2010
7732793	4364342	2010
5763930	4203393	1998
5763930	4364342	1998
5866871	4203393	1999
5866871	4364342	1999
6051841	4203393	2000
6051841	4364342	2000
6084198	4203393	2000
6084198	4364342	2000
7141806	4203393	2006
7141806	4364342	2006
7589337	4203393	2009
7589337	4364342	2009
7378673	4203393	2008
7378673	4364342	2008
6566667	4203393	2003
6566667	4364342	2003
6586757	4203393	2003
6586757	4364342	2003
7088758	4203393	2006
6744060	4203393	2004
6815700	4203393	2004
7465946	4203393	2008
7465946	4364342	2008
7180081	4203393	2007
7180083	4203393	2007
7180083	4364342	2007
7087914	4203393	2006
7525111	4203393	2009
8461560	4203393	2013
8461560	4364342	2013
7449703	4203393	2008
7449703	4364342	2008
7449704	4203393	2008
7317196	4203393	2008
7317196	4364342	2008
7453077	4203393	2008
7453077	4364342	2008
7405416	4203393	2008
7405416	4364342	2008
7439530	4203393	2008
7439530	4364342	2008
7642533	4203393	2010
7642533	4364342	2010
7598509	4203393	2009
7598509	4364342	2009
7122816	4203393	2006
7122816	4364342	2006
7247870	4203393	2007
7247870	4364342	2007
7217940	4203393	2007
7217941	4203393	2007
7217941	4364342	2007
7365349	4203393	2008
7365349	4364342	2008
7365351	4203393	2008
7365351	4364342	2008
7164144	4203393	2007
7355191	4203393	2008
7355191	4364342	2008
7291853	4203393	2007
7291853	4364342	2007
7361918	4203393	2008
7346093	4203393	2008
7838854	4203393	2010
7838854	4364342	2010
7109503	4203393	2006
7109503	4364342	2006
7368741	4203393	2008
7368741	4364342	2008
7402825	4203393	2008
7402825	4364342	2008
7394083	4203393	2008
8075732	4203393	2011
8075732	4364342	2011
7388220	4203393	2008
6972421	4203393	2005
6972421	4364342	2005
7928417	4203393	2011
7928417	4364342	2011
4459946	4203397	1984
4686959	4203424	1987
5944048	4203465	1999
5975126	4203465	1999
6539968	4203465	2003
4936340	4203465	1990
4470603	4203600	1984
7070185	4203600	2006
6983939	4203600	2006
7210686	4203600	2007
D513353	4203609	2005
D404871	4203609	1999
5924708	4203609	1999
D500346	4203609	2004
6776427	4203609	2004
6776427	4458906	2004
7140622	4203609	2006
7462009	4203609	2008
6974140	4203609	2005
5695261	4203639	1997
5695261	4489995	1997
4414609	4203639	1983
6142757	4203710	2000
6136890	4203875	2000
5808102	4203900	1998
5808102	4443611	1998
6090951	4203900	2000
6090951	4443611	2000
6004493	4203936	1999
7226558	4203938	2007
5739158	4204003	1998
5739158	4460600	1998
5739158	4463013	1998
5739158	4466977	1998
5130330	4204003	1992
5130330	4460600	1992
5130330	4463013	1992
5130330	4466977	1992
4754106	4204102	1988
7248994	4204257	2007
7205916	4204257	2007
4736322	4204261	1988
4736322	4205386	1988
4736322	4301512	1988
4736322	4352163	1988
5041973	4204261	1991
5041973	4205386	1991
5041973	4352163	1991
5951419	4204307	1999
8496548	4204307	2013
5651208	4204353	1997
4430820	4204353	1984
4509287	4204356	1985
5423705	4204357	1995
5531624	4204357	1996
D401288	4204357	1998
D401289	4204357	1998
D402318	4204357	1998
6019651	4204357	2000
6192635	4204357	2001
6682384	4204357	2004
6702583	4204357	2004
6726521	4204357	2004
6736740	4204357	2004
4356660	4204357	1982
4568297	4204357	1986
7048654	4204357	2006
7682268	4204357	2010
7207857	4204357	2007
7267625	4204357	2007
4625457	4204369	1986
8448997	4204369	2013
8448997	4225163	2013
5114192	4204369	1992
6379232	4204371	2002
8302353	4204373	2012
6718716	4204373	2004
4512037	4204373	1985
4700403	4204373	1987
5740650	4204375	1998
5740650	4255611	1998
5746035	4204375	1998
5746035	4255611	1998
6764245	4204375	2004
4395856	4204375	1983
4881349	4204375	1989
5964907	4204481	1999
6013115	4204481	2000
4286550	4204481	1981
6589302	4204481	2003
6589302	4208293	2003
6589302	4236898	2003
4747370	4204500	1988
7438090	4204555	2008
4733919	4204555	1988
D458842	4204598	2002
4819803	4204598	1989
5060798	4204598	1991
4779938	4204602	1988
7147113	4204602	2006
6779663	4204611	2004
4941663	4204679	1990
4966368	4204679	1990
4316651	4204746	1982
4747664	4204746	1988
5567143	4204833	1996
5586719	4204833	1996
8297524	4204833	2012
8074892	4204833	2011
8473229	4204833	2013
7747358	4204833	2010
7721972	4204833	2010
5597412	4204918	1997
4840711	4205211	1989
7001153	4205237	2006
4600844	4205237	1986
4769607	4205237	1988
8438919	4205237	2013
7284964	4205237	2007
4742327	4205325	1988
7317409	4205386	2008
7317409	4301512	2008
7946994	4205386	2011
7946994	4301512	2011
6149440	4205387	2000
6149440	4346449	2000
5653758	4205401	1997
5961552	4205401	1999
6290723	4205401	2001
5035249	4205401	1991
5171269	4205401	1992
7752757	4205441	2010
7788810	4205441	2010
6092326	4205478	2000
4750288	4205478	1988
7861457	4205478	2011
6910296	4205478	2005
6142585	4205735	2000
6241325	4205735	2001
6604708	4205735	2003
7300020	4205735	2007
7165816	4205735	2007
6938857	4205735	2005
6851649	4205735	2005
7963620	4205735	2011
7281684	4205735	2007
6193043	4205740	2001
4823927	4205740	1989
4863068	4205784	1989
5396713	4205849	1995
7789161	4205866	2010
7278662	4205866	2007
RE368962	4205956	2000
4614584	4206055	1986
4802575	4206055	1989
5356176	4206437	1994
4296629	4206455	1981
5776191	4206518	1998
5806530	4206518	1998
5806530	4485499	1998
6322589	4206518	2001
6478821	4206518	2002
4304012	4206518	1981
4573998	4206518	1986
4702244	4206518	1987
8556967	4206518	2013
7510578	4206518	2009
5842342	4206598	1998
5842342	4207660	1998
5964273	4206598	1999
5964273	4207660	1999
6030563	4206598	2000
6030563	4207660	2000
6134881	4206598	2000
6134881	4207660	2000
6302370	4206728	2001
6412457	4206728	2002
6474277	4206728	2002
6550433	4206728	2003
4296911	4206728	1981
4434110	4206735	1984
4509486	4206735	1985
4656987	4206735	1987
4363314	4206743	1982
4475530	4206743	1984
4475530	4278126	1984
4535751	4206743	1985
5025793	4206764	1991
8430849	4206764	2013
D535572	4206872	2007
D535573	4206872	2007
D531526	4206872	2006
5396048	4206872	1995
5475610	4206872	1995
5475610	4335620	1995
5582755	4206872	1996
5596514	4206872	1997
5602756	4206872	1997
5602756	4335620	1997
5656493	4206872	1997
5656493	4335620	1997
5710381	4206872	1998
5710381	4335620	1998
5809994	4206872	1998
5827556	4206872	1998
D666510	4206872	2012
5938961	4206872	1999
6015534	4206872	2000
6015534	4335620	2000
6018150	4206872	2000
8032254	4206872	2011
4308991	4206872	1982
4316256	4206872	1982
7181317	4206872	2007
7140551	4206872	2006
4345145	4206872	1982
4347576	4206872	1982
6829523	4206872	2004
8387892	4206872	2013
D520386	4206872	2006
7801646	4206872	2010
7706923	4206872	2010
4431134	4206872	1984
7274972	4206872	2007
4508261	4206872	1985
D542677	4206872	2007
7584897	4206872	2009
7584899	4206872	2009
7641126	4206872	2010
7861941	4206872	2011
4632303	4206872	1986
8606409	4206872	2013
D596963	4206872	2009
D596964	4206872	2009
7636604	4206872	2009
7693582	4206872	2010
8170720	4206872	2012
5038852	4206872	1991
5038852	4335620	1991
D506687	4206872	2005
8244383	4206872	2012
D678084	4206872	2013
D509151	4206872	2005
8620460	4206872	2013
7726581	4206872	2010
5333675	4206872	1994
5333675	4335620	1994
8219251	4206872	2012
8346396	4206872	2013
7604046	4206872	2009
8589816	4206872	2013
7114554	4206872	2006
7320110	4206872	2008
7320110	4314665	2008
D520885	4206872	2006
8224491	4206872	2012
8554374	4206872	2013
7890195	4206872	2011
7634504	4206872	2009
D551577	4206872	2007
7142948	4206872	2006
D525541	4206872	2006
D541184	4206872	2007
8083154	4206872	2011
7159789	4206872	2007
