treatment	grant_year
3915561	1975
3915589	1975
3915594	1975
3915627	1975
3915642	1975
3915708	1975
3915728	1975
3915789	1975
3915802	1975
3915803	1975
3915809	1975
3915811	1975
3915835	1975
3915866	1975
3915954	1975
3916019	1975
3916024	1975
3916048	1975
3916148	1975
3916160	1975
3916210	1975
3916376	1975
3916377	1975
3916378	1975
3916446	1975
3916460	1975
3916496	1975
3916516	1975
3916531	1975
3916555	1975
3916571	1975
3916625	1975
3916655	1975
3916677	1975
3916706	1975
3916710	1975
3916714	1975
3916717	1975
3916720	1975
3916728	1975
3916780	1975
3916814	1975
3916845	1975
3916901	1975
3916947	1975
3916972	1975
3917002	1975
3917014	1975
3917035	1975
3917088	1975
3917107	1975
3917109	1975
3917152	1975
3917245	1975
3917260	1975
3917279	1975
3917309	1975
3917313	1975
3917330	1975
3917336	1975
3917387	1975
3917428	1975
3917574	1975
3917627	1975
3917633	1975
3917648	1975
3917697	1975
3917701	1975
3917757	1975
3917758	1975
3917828	1975
3917902	1975
3917914	1975
3918020	1975
3918023	1975
3918137	1975
3918156	1975
3918157	1975
3918202	1975
3918217	1975
3918236	1975
3918243	1975
3918262	1975
3918283	1975
3918321	1975
3918325	1975
3918332	1975
3918333	1975
3918348	1975
3918359	1975
3918364	1975
3918385	1975
3918416	1975
3918419	1975
3918421	1975
3918422	1975
3918424	1975
3918464	1975
3918493	1975
3918494	1975
3918546	1975
3918580	1975
3918584	1975
3918600	1975
3918609	1975
3918644	1975
3918658	1975
3918739	1975
3918758	1975
3918763	1975
3918782	1975
3918783	1975
3918799	1975
3918878	1975
3918906	1975
3918962	1975
3918984	1975
3919021	1975
3919056	1975
3919122	1975
3919154	1975
3919171	1975
3919212	1975
3919213	1975
3919215	1975
3919216	1975
3919219	1975
3919220	1975
3919259	1975
3919276	1975
3919285	1975
3919286	1975
3919293	1975
3919327	1975
3919332	1975
3919333	1975
3919335	1975
3919345	1975
3919354	1975
3919398	1975
3919443	1975
3919453	1975
3919508	1975
3919629	1975
3919727	1975
3919752	1975
3919773	1975
3919791	1975
3919838	1975
3919842	1975
3919919	1975
3919934	1975
3919955	1975
3919961	1975
3919993	1975
3920013	1975
3920041	1975
3920042	1975
3920094	1975
3920135	1975
3920144	1975
3920172	1975
3920234	1975
3920257	1975
3920283	1975
3920284	1975
3920295	1975
3920299	1975
3920373	1975
3920398	1975
3920404	1975
3920486	1975
3920522	1975
3920630	1975
3920641	1975
3920673	1975
3920723	1975
3920724	1975
3920726	1975
3920738	1975
3920757	1975
3920777	1975
3920805	1975
3921120	1975
3921179	1975
3921213	1975
3921222	1975
3921236	1975
3921242	1975
3921245	1975
3921276	1975
3921304	1975
3921356	1975
3921393	1975
3921421	1975
3921453	1975
3921463	1975
3921469	1975
3921503	1975
3921598	1975
3921605	1975
3921673	1975
3921686	1975
3921701	1975
3921825	1975
3921832	1975
3921844	1975
3921890	1975
3921931	1975
3921967	1975
3921983	1975
3921999	1975
3922001	1975
3922002	1975
3922021	1975
3922048	1975
3922058	1975
3922183	1975
3922187	1975
3922205	1975
3922208	1975
3922209	1975
3922229	1975
3922238	1975
3922274	1975
3922293	1975
3922297	1975
3922298	1975
3922390	1975
3922401	1975
3922441	1975
3922451	1975
3922592	1975
3922648	1975
3922678	1975
3922742	1975
3922765	1975
3922770	1975
3922808	1975
3922850	1975
3922889	1975
3922901	1975
3922929	1975
3923031	1975
3923075	1975
3923077	1975
3923086	1975
3923089	1975
3923120	1975
3923124	1975
3923129	1975
3923194	1975
3923280	1975
3923286	1975
3923351	1975
3923409	1975
3923414	1975
3923423	1975
3923434	1975
3923444	1975
3923451	1975
3923464	1975
3923482	1975
3923554	1975
3923573	1975
3923593	1975
3923602	1975
3923628	1975
3923630	1975
3923653	1975
3923705	1975
3923717	1975
3923723	1975
3923785	1975
3923851	1975
3923852	1975
3923853	1975
3923861	1975
3923862	1975
3923863	1975
3923864	1975
3923865	1975
3923897	1975
3923905	1975
3923923	1975
3923944	1975
3923951	1975
3924039	1975
3924056	1975
3924066	1975
3924083	1975
3924122	1975
3924195	1975
3924228	1975
3924283	1975
3924284	1975
3924295	1975
3924314	1975
3924331	1975
3924362	1975
3924377	1975
3924390	1975
3924410	1975
3924455	1975
3924483	1975
3924484	1975
3924492	1975
3924502	1975
3924576	1975
3924577	1975
3924587	1975
3924591	1975
3924669	1975
3924687	1975
3924721	1975
3924750	1975
3924806	1975
3924810	1975
3924829	1975
3924833	1975
3924880	1975
3924893	1975
3924979	1975
3924990	1975
3925019	1975
3925026	1975
3925033	1975
3925071	1975
3925140	1975
3925202	1975
3925241	1975
3925253	1975
3925285	1975
3925298	1975
3925450	1975
3925459	1975
3925468	1975
3925488	1975
3925580	1975
3925723	1975
3925752	1975
3925753	1975
3925809	1975
3925920	1975
3925931	1975
3925932	1975
3925942	1975
3926045	1975
3926066	1975
3926094	1975
3926141	1975
3926153	1975
3926158	1975
3926208	1975
3926236	1975
3926279	1975
3926280	1975
3926281	1975
3926303	1975
3926359	1975
3926360	1975
3926418	1975
3926431	1975
3926467	1975
3926469	1975
3926470	1975
3926471	1975
3926485	1975
3926540	1975
3926559	1975
3926569	1975
3926656	1975
3926666	1975
3926749	1975
3926769	1975
3926772	1975
3926803	1975
3926874	1975
3926885	1975
3926888	1975
3926932	1975
3927004	1975
3927016	1975
3927053	1975
3927075	1975
3927090	1975
3927161	1975
3927186	1975
3927285	1975
3927305	1975
3927314	1975
3927348	1975
3927355	1975
3927423	1975
3927426	1975
3927437	1975
3927452	1975
3927465	1975
3927499	1975
3927554	1975
3927574	1975
3927576	1975
3927621	1975
3927624	1975
3927672	1975
3927730	1975
3927733	1975
3927745	1975
3927760	1975
3927770	1975
3927796	1975
3927822	1975
3927885	1975
3927906	1975
3927920	1975
3927924	1975
3927970	1975
3927992	1975
3928080	1975
3928086	1975
3928144	1975
3928154	1975
3928195	1975
3928243	1975
3928256	1975
3928273	1975
3928370	1975
3928417	1975
3928418	1975
3928425	1975
3928499	1975
3928575	1975
3928588	1975
3928589	1975
3928596	1975
3928695	1975
3928889	1975
3928930	1975
3928963	1975
3928964	1975
3928968	1975
3928984	1975
3929031	1975
3929036	1975
3929038	1975
3929064	1975
3929070	1975
3929117	1975
3929129	1975
3929159	1975
3929161	1975
3929200	1975
3929211	1975
3929223	1975
3929232	1975
3929242	1975
3929243	1975
3929249	1975
3929317	1975
3929333	1975
3929341	1975
3929347	1975
3929348	1975
3929351	1975
3929381	1975
3929382	1975
3929383	1975
3929385	1975
3929506	1975
3929530	1975
3929534	1975
3929586	1975
3929592	1975
3929647	1975
3929745	1975
3929856	1975
3929861	1975
3929862	1975
3929897	1975
3929942	1975
3930012	1975
3930019	1975
3930020	1975
3930021	1975
3930024	1975
3930027	1975
3930069	1975
3930071	1975
3930294	1976
3930307	1976
3930374	1976
3930391	1976
3930410	1976
3930424	1976
3930469	1976
3930471	1976
3930475	1976
3930483	1976
3930517	1976
3930543	1976
3930547	1976
3930550	1976
3930595	1976
3930634	1976
3930664	1976
3930667	1976
3930670	1976
3930677	1976
3930682	1976
3930758	1976
3930759	1976
3930767	1976
3930778	1976
3930783	1976
3930825	1976
3930907	1976
3930928	1976
3930956	1976
3930991	1976
3931000	1976
3931028	1976
3931029	1976
3931121	1976
3931148	1976
3931235	1976
3931279	1976
3931281	1976
3931283	1976
3931284	1976
3931285	1976
3931289	1976
3931298	1976
3931318	1976
3931325	1976
3931337	1976
3931368	1976
3931410	1976
3931499	1976
3931852	1976
3931872	1976
3931875	1976
3931896	1976
3931972	1976
3931983	1976
3931987	1976
3931991	1976
3931994	1976
3932020	1976
3932061	1976
3932069	1976
3932246	1976
3932320	1976
3932322	1976
3932339	1976
3932347	1976
3932348	1976
3932349	1976
3932367	1976
3932425	1976
3932486	1976
3932541	1976
3932655	1976
3932661	1976
3932662	1976
3932664	1976
3932765	1976
3932900	1976
3932925	1976
3932958	1976
3932964	1976
3932972	1976
3932975	1976
3932997	1976
3933005	1976
3933028	1976
3933036	1976
3933062	1976
3933102	1976
3933166	1976
3933186	1976
3933330	1976
3933331	1976
3933334	1976
3933340	1976
3933366	1976
3933371	1976
3933375	1976
3933385	1976
3933387	1976
3933388	1976
3933433	1976
3933438	1976
3933517	1976
3933518	1976
3933524	1976
3933549	1976
3933638	1976
3933645	1976
3933675	1976
3933678	1976
3933699	1976
3933708	1976
3933725	1976
3933747	1976
3933794	1976
3933816	1976
3933833	1976
3933864	1976
3933880	1976
3933882	1976
3933889	1976
3933891	1976
3933895	1976
3933896	1976
3933897	1976
3933898	1976
3933899	1976
3933900	1976
3933936	1976
3933959	1976
3934020	1976
3934029	1976
3934030	1976
3934031	1976
3934035	1976
3934047	1976
3934463	1976
3934485	1976
3934515	1976
3934522	1976
3934560	1976
3934570	1976
3934574	1976
3934600	1976
3934644	1976
3934677	1976
3934684	1976
3934685	1976
3934707	1976
3934771	1976
3934817	1976
3934843	1976
3934893	1976
3934900	1976
3934910	1976
3934936	1976
3934967	1976
3934981	1976
3935024	1976
3935034	1976
3935115	1976
3935126	1976
3935129	1976
3935228	1976
3935243	1976
3935290	1976
3935316	1976
3935353	1976
3935372	1976
3935447	1976
3935473	1976
3935508	1976
3935610	1976
3935638	1976
3935674	1976
3935677	1976
3935686	1976
3935706	1976
3935707	1976
3935747	1976
3935748	1976
3935830	1976
3935843	1976
3935847	1976
3935848	1976
3935850	1976
3935922	1976
3935950	1976
3935977	1976
3936023	1976
3936071	1976
3936094	1976
3936095	1976
3936096	1976
3936107	1976
3936131	1976
3936158	1976
3936197	1976
3936200	1976
3936236	1976
3936250	1976
3936265	1976
3936274	1976
3936330	1976
3936365	1976
3936379	1976
3936487	1976
3936541	1976
3936587	1976
3936600	1976
3936601	1976
3936793	1976
3936794	1976
3936799	1976
3936904	1976
3936925	1976
3936979	1976
3937069	1976
3937081	1976
3937104	1976
3937120	1976
3937131	1976
3937185	1976
3937188	1976
3937192	1976
3937193	1976
3937196	1976
3937198	1976
3937243	1976
3937258	1976
3937266	1976
3937272	1976
3937294	1976
3937305	1976
3937342	1976
3937357	1976
3937434	1976
3937440	1976
3937489	1976
3937508	1976
3937523	1976
3937535	1976
3937563	1976
3937603	1976
3937768	1976
3937827	1976
3937904	1976
3937939	1976
3937977	1976
3937994	1976
3938048	1976
3938075	1976
3938089	1976
3938112	1976
3938117	1976
3938128	1976
3938152	1976
3938175	1976
3938204	1976
3938217	1976
3938230	1976
3938231	1976
3938260	1976
3938268	1976
3938282	1976
3938396	1976
3938406	1976
3938407	1976
3938408	1976
3938415	1976
3938428	1976
3938479	1976
3938503	1976
3938585	1976
3938603	1976
3938626	1976
3938631	1976
3938634	1976
3938649	1976
3938650	1976
3938716	1976
3938719	1976
3938720	1976
3938745	1976
3938754	1976
3938755	1976
3938780	1976
3938815	1976
3938821	1976
3938822	1976
3938841	1976
3938842	1976
3938850	1976
3938940	1976
3939064	1976
3939081	1976
3939114	1976
3939127	1976
3939212	1976
3939243	1976
3939280	1976
3939292	1976
3939337	1976
3939397	1976
3939518	1976
3939521	1976
3939523	1976
3939599	1976
3939609	1976
3939654	1976
3939657	1976
3939666	1976
3939775	1976
3939779	1976
3939841	1976
3939862	1976
3939865	1976
3939879	1976
3939889	1976
3939977	1976
3939980	1976
3939981	1976
3940006	1976
3940036	1976
3940041	1976
3940082	1976
3940083	1976
3940108	1976
3940144	1976
3940159	1976
3940160	1976
3940161	1976
3940162	1976
3940165	1976
3940178	1976
3940226	1976
3940283	1976
3940320	1976
3940349	1976
3940356	1976
3940389	1976
3940404	1976
3940448	1976
3940449	1976
3940453	1976
3940657	1976
3940696	1976
3940826	1976
3940851	1976
3940928	1976
3940963	1976
3941001	1976
3941019	1976
3941040	1976
3941053	1976
3941064	1976
3941111	1976
3941129	1976
3941132	1976
3941139	1976
3941153	1976
3941169	1976
3941172	1976
3941221	1976
3941266	1976
3941352	1976
3941389	1976
3941401	1976
3941411	1976
3941419	1976
3941428	1976
3941441	1976
3941468	1976
3941526	1976
3941527	1976
3941578	1976
3941585	1976
3941610	1976
3941629	1976
3941638	1976
3941731	1976
3941787	1976
3941802	1976
3941803	1976
3941827	1976
3942055	1976
3942210	1976
3942211	1976
3942235	1976
3942321	1976
3942331	1976
3942338	1976
3942363	1976
3942369	1976
3942385	1976
3942406	1976
3942417	1976
3942419	1976
3942427	1976
3942430	1976
3942431	1976
3942490	1976
3942504	1976
3942545	1976
3942600	1976
3942605	1976
3942614	1976
3942663	1976
3942691	1976
3942712	1976
3942764	1976
3942795	1976
3942808	1976
3942812	1976
3942826	1976
3942836	1976
3942905	1976
3942915	1976
3942953	1976
3943026	1976
3943176	1976
3943206	1976
3943588	1976
3943610	1976
3943662	1976
3943713	1976
3943744	1976
3943761	1976
3943800	1976
3943815	1976
3943844	1976
3943894	1976
3944017	1976
3944024	1976
3944080	1976
3944088	1976
3944202	1976
3944216	1976
3944280	1976
3944307	1976
3944357	1976
3944363	1976
3944389	1976
3944477	1976
3944498	1976
3944511	1976
3944519	1976
3944562	1976
3944593	1976
3944595	1976
3944702	1976
3944704	1976
3944756	1976
3944760	1976
3944766	1976
3944770	1976
3944841	1976
3944864	1976
3945050	1976
3945068	1976
3945083	1976
3945102	1976
3945105	1976
3945132	1976
3945217	1976
3945267	1976
3945308	1976
3945314	1976
3945362	1976
3945365	1976
3945376	1976
3945388	1976
3945410	1976
3945474	1976
3945495	1976
3945533	1976
3945564	1976
3945586	1976
3945587	1976
3945639	1976
3945641	1976
3945652	1976
3945656	1976
3945657	1976
3945673	1976
3945737	1976
3945775	1976
3945800	1976
3945894	1976
3945903	1976
3945907	1976
3945911	1976
3945956	1976
3945960	1976
3945973	1976
3946007	1976
3946015	1976
3946046	1976
3946056	1976
3946102	1976
3946177	1976
3946198	1976
3946243	1976
3946254	1976
3946285	1976
3946354	1976
3946473	1976
3946475	1976
3946478	1976
3946479	1976
3946482	1976
3946530	1976
3946533	1976
3946599	1976
3946602	1976
3946619	1976
3946764	1976
3946815	1976
3946840	1976
3946843	1976
3946917	1976
3946965	1976
3947005	1976
3947025	1976
3947027	1976
3947068	1976
3947118	1976
3947149	1976
3947155	1976
3947159	1976
3947204	1976
3947247	1976
3947280	1976
3947396	1976
3947418	1976
3947426	1976
3947427	1976
3947457	1976
3947466	1976
3947520	1976
3947531	1976
3947539	1976
3947550	1976
3947591	1976
3947600	1976
3947653	1976
3947654	1976
3947702	1976
3947711	1976
3947738	1976
3947764	1976
3947878	1976
3947924	1976
3947951	1976
3947959	1976
3947993	1976
3948012	1976
3948053	1976
3948064	1976
3948155	1976
3948186	1976
3948190	1976
3948205	1976
3948228	1976
3948232	1976
3948235	1976
3948281	1976
3948284	1976
3948309	1976
3948313	1976
3948331	1976
3948336	1976
3948341	1976
3948347	1976
3948348	1976
3948349	1976
3948359	1976
3948372	1976
3948401	1976
3948410	1976
3948412	1976
3948414	1976
3948460	1976
3948513	1976
3948523	1976
3948537	1976
3948540	1976
3948544	1976
3948557	1976
3948602	1976
3948618	1976
3948619	1976
3948620	1976
3948708	1976
3948789	1976
3948811	1976
3948825	1976
3948848	1976
3948891	1976
3948903	1976
3948907	1976
3948948	1976
3948970	1976
3948981	1976
3949015	1976
3949053	1976
3949138	1976
3949430	1976
3949497	1976
3949528	1976
3949529	1976
3949650	1976
3949714	1976
3949715	1976
3949729	1976
3949779	1976
3949796	1976
3949826	1976
3949835	1976
3949840	1976
3949841	1976
3949861	1976
3949920	1976
3950009	1976
3950035	1976
3950037	1976
3950080	1976
3950139	1976
3950145	1976
3950238	1976
3950248	1976
3950296	1976
3950306	1976
3950363	1976
3950538	1976
3950579	1976
3950594	1976
3950741	1976
3950745	1976
3951004	1976
3951011	1976
3951045	1976
3951046	1976
3951048	1976
3951076	1976
3951254	1976
3951277	1976
3951320	1976
3951374	1976
3951412	1976
3951443	1976
3951549	1976
3951557	1976
3951681	1976
3951683	1976
3951684	1976
3951689	1976
3951751	1976
3951943	1976
3951982	1976
3952048	1976
3952112	1976
3952209	1976
3952238	1976
3952342	1976
3952346	1976
3952371	1976
3952383	1976
3952437	1976
3952438	1976
3952453	1976
3952456	1976
3952463	1976
3952508	1976
3952513	1976
3952591	1976
3952619	1976
3952646	1976
3952688	1976
3952708	1976
3952709	1976
3952774	1976
3952827	1976
3952841	1976
3952859	1976
3952922	1976
3952936	1976
3952984	1976
3952993	1976
3953009	1976
3953045	1976
3953067	1976
3953080	1976
3953084	1976
3953146	1976
3953149	1976
3953245	1976
3953333	1976
3953425	1976
3953463	1976
3953468	1976
3953473	1976
3953499	1976
3953598	1976
3953632	1976
3953643	1976
3953644	1976
3953663	1976
3953687	1976
3953722	1976
3953829	1976
3953887	1976
3953934	1976
3953955	1976
3953976	1976
3953980	1976
3953995	1976
3954016	1976
3954039	1976
3954045	1976
3954092	1976
3954094	1976
3954152	1976
3954188	1976
3954245	1976
3954281	1976
3954307	1976
3954356	1976
3954357	1976
3954388	1976
3954417	1976
3954418	1976
3954440	1976
3954502	1976
3954539	1976
3954542	1976
3954571	1976
3954583	1976
3954645	1976
3954672	1976
3954695	1976
3954734	1976
3954746	1976
3954747	1976
3954823	1976
3954832	1976
3954833	1976
3954851	1976
3954886	1976
3954978	1976
3954997	1976
3955000	1976
3955036	1976
3955251	1976
3955327	1976
3955362	1976
3955364	1976
3955394	1976
3955430	1976
3955437	1976
3955439	1976
3955451	1976
3955456	1976
3955460	1976
3955468	1976
3955470	1976
3955472	1976
3955567	1976
3955629	1976
3955641	1976
3955708	1976
3955728	1976
3955736	1976
3955738	1976
3955761	1976
3955829	1976
3955835	1976
3955845	1976
3955928	1976
3955936	1976
3956078	1976
3956079	1976
3956084	1976
3956120	1976
3956133	1976
3956163	1976
3956166	1976
3956231	1976
3956297	1976
3956302	1976
3956353	1976
3956399	1976
3956408	1976
3956434	1976
3956451	1976
3956506	1976
3956532	1976
3956603	1976
3956664	1976
3956675	1976
3956734	1976
3956776	1976
3956780	1976
3956793	1976
3956877	1976
3956890	1976
3956914	1976
3956928	1976
3956930	1976
3956938	1976
3956947	1976
3956971	1976
3956975	1976
3956994	1976
3957011	1976
3957022	1976
3957072	1976
3957086	1976
3957092	1976
3957102	1976
3957106	1976
3957127	1976
3957158	1976
3957188	1976
3957189	1976
3957198	1976
3957223	1976
3957283	1976
3957307	1976
3957358	1976
3957380	1976
3957405	1976
3957445	1976
3957451	1976
3957480	1976
3957551	1976
3957568	1976
3957599	1976
3957640	1976
3957714	1976
3957715	1976
3957746	1976
3957761	1976
3957892	1976
3957918	1976
3957922	1976
3957958	1976
3958100	1976
3958116	1976
3958168	1976
3958286	1976
3958350	1976
3958413	1976
3958418	1976
3958440	1976
3958467	1976
3958526	1976
3958540	1976
3958588	1976
3958590	1976
3958628	1976
3958653	1976
3958684	1976
3958686	1976
3958691	1976
3958716	1976
3958730	1976
3958731	1976
3958745	1976
3958917	1976
3959184	1976
3959203	1976
3959204	1976
3959289	1976
3959319	1976
3959320	1976
3959346	1976
3959387	1976
3959404	1976
3959405	1976
3959422	1976
3959424	1976
3959530	1976
3959561	1976
3959569	1976
3959640	1976
3959676	1976
3959697	1976
3959765	1976
3959884	1976
3959891	1976
3959904	1976
3959913	1976
3959914	1976
3959926	1976
3959939	1976
3959971	1976
3960003	1976
3960035	1976
3960055	1976
3960130	1976
3960134	1976
3960195	1976
3960197	1976
3960232	1976
3960248	1976
3960339	1976
3960346	1976
3960352	1976
3960369	1976
3960387	1976
3960388	1976
3960390	1976
3960401	1976
3960403	1976
3960418	1976
3960457	1976
3960471	1976
3960492	1976
3960574	1976
3960575	1976
3960584	1976
3960628	1976
3960664	1976
3960698	1976
3960699	1976
3960723	1976
3960770	1976
3960784	1976
3960792	1976
3960800	1976
3960821	1976
3960822	1976
3960837	1976
3960961	1976
3960962	1976
3960990	1976
3961033	1976
3961056	1976
3961185	1976
3961200	1976
3961215	1976
3961314	1976
3961371	1976
3961381	1976
3961406	1976
3961408	1976
3961412	1976
3961418	1976
3961437	1976
3961452	1976
3961459	1976
3961468	1976
3961504	1976
3961538	1976
3961545	1976
3961598	1976
3961607	1976
3961610	1976
3961638	1976
3961738	1976
3961743	1976
3961767	1976
3961780	1976
3961784	1976
3961821	1976
3961823	1976
3961858	1976
3962015	1976
3962078	1976
3962092	1976
3962171	1976
3962235	1976
3962289	1976
3962293	1976
3962308	1976
3962379	1976
3962380	1976
3962484	1976
3962497	1976
3962617	1976
3962677	1976
3962692	1976
3962744	1976
3962760	1976
3962768	1976
3962780	1976
3962812	1976
3962830	1976
3962918	1976
3962926	1976
3962930	1976
3962952	1976
3962961	1976
3963004	1976
3963010	1976
3963012	1976
3963017	1976
3963048	1976
3963102	1976
3963156	1976
3963171	1976
3963178	1976
3963188	1976
