patent_id	inventor_id
4303359	4303359-2
4303367	3940041-1
4303490	4244798-2
4303490	4244798-1
4303490	4244798-4
4303490	4244798-3
4303513	3881457-2
4303566	4070526-2
4303566	3900416-1
4303598	4303598-1
4303642	3947396-2
4303671	4192799-1
4303728	4303728-1
4303728	4303728-2
4303728	4303728-3
4303767	4026941-2
4303767	4094797-1
4303767	4024112-1
4303796	3864387-1
4303850	4258421-2
4303850	4303850-2
4303936	4303936-1
4304023	3936200-1
4304027	3872638-1
4304032	4198671-3
4304032	4198671-2
4304034	4143449-1
4304100	4106305-1
4304107	4188805-2
4304107	4139995-1
4304112	3902378-1
4304201	4304201-1
4304206	4088241-3
4304278	4304278-1
4304412	3858288-1
4304496	4216512-1
4304521	4044876-1
4304526	4304526-1
4304626	4272569-2
4304626	3922441-1
4304627	4140602-2
4304628	4251339-2
4304628	4251339-1
4304664	4114025-1
4304664	4304664-2
4304664	4304664-3
4304677	4304677-1
4304677	4304677-2
4304699	4304699-1
4304722	4284569-1
4304761	4304761-1
4304801	4026941-2
4304801	4094797-1
4304801	4024112-1
4304822	4304822-1
4304855	3890297-1
4304855	3920522-2
4304860	4029549-1
4304860	4039381-2
4304907	3864387-1
4304926	3890372-1
4304972	4225759-1
4304972	4282836-1
4304972	4225759-2
4305060	4141010-2
4305060	4027953-1
4305164	4185337-4
4305164	3883903-1
4305164	3939501-1
4305164	3882799-1
4305195	4305195-1
4305236	4305236-1
4305304	4305304-1
4305304	4305304-2
4305304	4305304-3
4305304	4305304-4
4305313	4190139-2
4305355	4305355-1
4305489	4246988-1
4305491	4132299-1
4305495	4305495-1
4305495	4305495-2
4305498	4305498-1
4305519	4305519-1
4305520	4305520-1
4305548	4305548-1
4305548	4305548-2
4305548	4146775-2
4305548	4149557-2
4305548	4305548-5
4305555	4115885-1
4305578	4305578-1
4305578	4305578-2
4305587	4305587-1
4305602	4305602-1
4305602	4305602-2
4305614	4234210-2
4305614	3869173-1
4305615	4305615-1
4305630	4305630-1
4305630	4305630-2
4305674	4046244-1
4305687	4305687-1
4305847	4305847-1
4305847	4305847-2
4305870	4170639-3
4305870	4170639-2
4305870	4305870-3
4306000	4306000-1
4306003	4306003-1
4306021	3880827-2
4306021	3890297-1
4306028	4276412-1
4306028	3890297-1
4306028	4276412-2
4306075	4306075-1
4306076	3864387-1
4306125	4282836-1
4306125	4225759-2
4306270	3982122-1
4306270	3889535-2
4306270	4181921-1
4306367	4271220-2
4306390	4306390-1
4306406	4306406-1
4306406	4306406-2
4306415	3866721-1
4306415	4007629-1
4306415	4197708-1
4306441	4230645-1
4306470	4306470-1
4306474	3867088-1
4306474	4158539-1
4306474	4194663-3
4306525	4097750-1
4306529	4306529-1
4306529	4306529-2
4306529	4167924-2
4306529	4306529-4
4306570	3868730-2
4306581	4306581-1
4306630	4116477-1
4306630	4159744-1
4306638	4306638-1
4306680	4247044-1
4306683	4306683-1
4306701	4306701-1
4306701	4306701-2
4306715	4306715-1
4306720	4306720-1
4306720	4306720-2
4306751	4306751-1
4306773	4277147-1
4306841	3921421-1
4306841	4262870-1
4306857	4306857-1
4306857	3937342-2
4306987	4244832-1
4307056	4307056-1
4307058	4307058-1
4307058	4307058-2
4307093	4282228-2
4307093	3910928-2
4307123	4307123-1
4307140	4054194-1
4307155	3898247-2
4307155	4038451-1
4307208	4178319-1
4307389	3899770-1
4307405	3910114-1
4307455	4307455-1
4307455	4258421-2
4307544	3981693-1
4307574	3861371-1
4307593	4307593-1
4307599	4198846-1
4307604	4186595-1
4307624	4222281-1
4307627	4307627-1
4307635	4307635-1
4307694	4307694-1
4307744	4287914-2
4307791	3970840-1
4307823	4307823-1
4307823	4307823-2
4307828	4307828-1
4307828	4307828-2
4307853	4307853-1
4307853	3865329-2
4307865	4307865-1
4307887	4307887-1
4307907	4307907-1
4307907	4307907-2
4307907	4218166-2
4307921	4307921-1
4307999	3907001-1
4308002	4213427-1
4308047	4220676-1
4308059	4003716-2
4308133	4130400-1
4308217	4081536-1
4308217	4308217-2
4308271	3910928-2
4308271	4282228-2
4308272	4086254-1
4308272	3956302-2
4308307	3871316-1
4308307	4308307-2
4308307	4308307-3
4308322	3933524-2
4308407	4308407-1
4308407	4308407-2
4308418	3862785-2
4308418	4203639-1
4308633	4308633-1
4308633	4308633-2
4308652	4141409-2
4308679	4308679-1
4308679	4308679-2
4308679	4271220-2
4308701	4308701-1
4308703	4002116-1
4308720	4156536-1
4308726	4123914-1
4308726	4197718-2
4308750	4308750-1
4308769	4308769-1
4308841	4134378-1
4308845	4102314-1
4308886	4308886-1
4308886	4308886-2
4308886	4308886-3
4308891	3903923-2
4309014	3864437-1
4309019	4309019-1
4309063	3894383-1
4309171	3942953-1
4309223	4309223-1
4309223	4309223-2
4309314	3859411-1
4309314	3859411-2
4309320	4309320-1
4309320	4309320-2
4309369	4309369-1
4309477	4025449-2
4309520	4010136-1
4309533	3892729-1
4309554	3862184-1
4309776	4309776-1
4309839	3863926-2
4309839	3863926-1
4309852	4012872-1
4309897	3915255-1
4309897	4001758-1
4309921	3972640-1
4309924	4168137-1
4309925	4309925-1
4309925	4309925-2
4309925	4309925-3
4309931	3884447-2
4309947	4309947-1
4309966	3861361-1
4309969	3981279-2
4309971	4309971-1
4309971	4309971-2
4309971	4167924-2
4309971	4306529-1
4309972	3869222-1
4309972	4256172-2
4309987	4309987-1
4310014	4310014-1
4310028	4310028-1
4310064	4310064-1
4310072	4310072-1
4310074	3878921-1
4310079	4246988-1
4310112	4310112-1
4310123	4310123-1
4310146	3861231-1
4310159	4310159-1
4310171	3884255-1
4310175	3982562-1
4310177	3858824-1
4310177	3973786-1
4310179	4256329-1
4310179	3973786-1
4310179	4218076-1
4310179	4310179-4
4310185	3888523-1
4310189	4310189-1
4310200	4310200-1
4310232	4310232-1
4310316	4310316-1
4310389	4036709-1
4310417	3882997-1
4310417	4137176-2
4310417	4137176-1
4310436	4183821-1
4310477	3860367-2
4310477	3885294-4
4310481	4035355-2
4310482	4035355-2
4310522	4012509-1
4310627	4276412-1
4310627	4276412-2
4310627	3890297-1
4310651	4035355-2
4310651	3975554-1
4310660	3892729-1
4310678	4042563-1
4310678	4010136-1
4310688	4260811-1
4310706	4310706-1
4310707	4310706-1
4310747	4220846-4
4310747	3918878-1
4310747	3927186-1
4310747	3927186-2
4310751	4310751-1
4310751	4310751-2
4310800	4037882-1
4310800	4310800-2
4310872	4310872-1
4310943	4310943-1
4310959	4310959-1
4310976	4310976-1
4310991	4310991-1
4311006	3911942-1
4311007	3879947-1
4311074	4311074-1
4311121	4311121-1
4311126	4311126-1
4311135	4216600-2
4311135	4216600-1
4311159	4311159-1
4311177	3969174-2
4311216	4088206-1
4311216	4088206-3
4311280	3861644-1
4311293	4129277-1
4311309	4311309-1
4311309	4311309-2
4311349	4307921-1
4311354	4311354-1
4311354	4311354-2
4311362	4311362-1
4311399	4311399-1
4311399	4046244-1
4311416	3986369-1
4311418	4078868-1
4311418	4311418-2
4311429	3947005-1
4311494	4311494-1
4311494	4145285-1
4311562	4005992-1
4311695	4311695-1
4311698	4311698-1
4311698	4311698-2
4311698	3970643-1
4311698	4207320-1
4311699	4311699-1
4311699	4311699-2
4311699	4311698-2
4311699	4311698-1
4311738	4275118-1
4311760	4070526-2
4311760	4207071-2
4311819	4311819-1
4311819	4169115-2
4311819	3919354-2
4311834	4109082-1
4311835	4109082-1
4311983	4243989-1
4311985	3905668-1
4311985	4311985-2
4311986	4311986-1
4312041	4312041-1
4312100	4312100-1
4312190	4123914-1
4312190	4106305-1
4312214	4312214-1
4312214	4312214-2
4312242	4235580-1
4312291	3923482-1
4312433	3952508-1
4312439	4306857-1
4312452	4312452-1
4312463	4312463-1
4312524	4090524-2
4312526	3863964-1
4312527	4116027-1
4312535	3863712-1
4312600	4312600-1
4312600	4207718-3
4312684	4312684-1
4312684	4241997-1
4312684	4076561-1
4312696	4290472-1
4312720	4189510-3
4312748	4041742-1
4312752	4312752-1
4312753	4312753-1
4312764	4250036-1
4312768	4200501-3
4312768	4138346-2
4312768	3931029-2
4312768	3931121-2
4312768	4138346-1
4312770	3928243-1
4312770	3973147-1
4312775	3931121-2
4312775	4200501-3
4312793	4214121-1
4312793	4214121-2
4312793	4214121-3
4312810	3879437-1
4312810	4109082-1
4312820	4312820-1
4312820	4312820-2
4312868	3910928-2
4312886	3966955-1
4312931	3859181-1
4312931	4294899-1
4312966	4024112-1
4312966	4026941-2
4312966	4094797-1
4312970	3975554-1
4312971	3927053-2
4312971	3927053-1
4312983	4109082-1
4312984	4109082-1
4312993	4066680-2
4312997	4109082-1
4313258	3913373-1
4313258	4265413-1
4313261	3878599-2
4313283	3861602-1
4313358	3867088-2
4313376	4229244-1
4313376	4313376-2
4313453	3916947-1
4313454	3871717-1
4313553	3905280-2
4313625	4219046-1
4313632	4313632-1
4313632	4313632-2
4313638	4313638-1
4313688	3960197-1
4313715	3996761-1
4313760	4313760-1
4313760	3991928-3
4313836	4138346-1
4313836	3931029-2
4313836	4138346-2
4313837	3874883-2
4313837	3874883-3
4313877	3904679-1
4313881	4284569-1
4313882	4284569-1
4313883	4284569-1
4313977	4313977-1
4313977	4313977-2
4313996	4313996-1
4313996	4075818-1
4313996	4313996-3
4314038	4314038-1
4314134	4314134-1
4314134	4251709-1
4314384	4314384-1
4314409	4086553-3
4314409	4314409-2
4314453	4197718-2
4314457	4106305-1
4314502	4314502-1
4314502	4314502-2
4314505	4314505-1
4314538	3873855-1
4314566	4203936-2
4314620	4314620-1
4314630	4314630-1
4314665	4117469-1
4314721	4314721-1
4314728	3862785-4
4314830	4314830-1
4314830	4314830-2
4314830	4314830-3
4314876	4314876-1
4314876	4314876-2
4314893	3866289-2
4314925	3876619-1
4314925	4086273-2
4314956	4035355-2
4314956	3975554-1
4314962	4066562-1
4314962	3916019-1
4315000	4315000-1
4315102	4315102-1
4315113	4315113-1
4315113	4315113-2
4315170	4125214-1
4315249	4027953-1
4315249	4141010-2
4315342	4315342-1
4315362	4315362-1
4315362	4315362-2
4315413	4245370-1
4315414	4106305-1
4315449	3924502-1
4315461	4315461-1
4315466	4315466-1
4315483	4315483-1
4315550	4306406-1
4315550	4306406-2
4315614	4135694-2
4315614	4315614-2
4315637	4294467-1
4315639	3880379-1
4315639	4256328-1
4315639	4294467-1
4315645	4315645-1
4315655	4315655-1
4315706	4078868-1
4315727	3894776-1
4315847	4094797-1
4315847	4024112-1
4315876	4315876-1
4315876	4127684-1
4315930	3910928-2
4315930	4282228-2
4315933	4311698-2
4315933	3970643-1
4315933	4267180-2
4315947	4002683-1
4315947	4283429-2
4315969	4024112-1
4315969	4094797-1
4315970	4315970-1
4316006	4228108-2
4316084	4316084-1
4316132	3920284-2
4316144	4061402-3
4316145	4176264-1
4316155	4265210-1
4316174	4114130-1
4316174	4262236-2
4316174	4114130-3
4316176	3905668-1
4316176	4229728-1
4316239	4316239-1
4316239	4316239-2
4316239	4316239-3
4316286	4241457-1
4316295	4316295-1
4316295	4145772-2
4316296	4316296-1
4316303	4125214-1
4316348	4239724-1
4316399	3947005-1
4316442	4316442-1
4316500	4316500-1
4316500	3942953-1
4316535	3859862-1
4316535	4043122-1
4316638	3860296-1
4316678	3861231-1
4316683	3876492-1
4316699	3889781-1
4316699	3876492-1
4316712	3884383-2
4316751	4316751-1
4316751	4316751-2
4316901	4282228-2
4316901	3910928-2
4317073	3864437-1
4317161	4317161-1
4317312	4059175-2
4317374	3986352-1
4317436	4317436-1
4317436	4317436-2
4317465	4317465-1
4317481	4317481-1
4317497	3993038-1
4317497	3935674-1
4317497	4317497-3
4317527	4317527-1
4317541	3983793-1
4317577	4317577-1
4317591	4317591-1
4317597	4241597-2
4317597	4170888-1
4317657	3873392-2
4317704	4187350-2
4317704	4187350-1
4317903	4317903-1
4317931	3916019-1
4317931	3873392-1
4317931	4066562-1
4317934	4317934-1
4317941	3904679-1
4318085	3996552-1
4318085	3901595-1
4318173	4318173-1
4318173	4318173-2
4318173	3901595-1
4318194	4318194-1
4318204	3894776-1
4318214	4230645-1
4318318	3876492-1
4318372	4318372-1
4318372	4318372-2
4318462	4314384-1
4318479	3905280-2
4318491	4318491-1
4318491	4318491-2
4318518	4318518-1
4318551	4274646-1
4318551	4318551-2
4318551	4266792-2
4318551	4277087-3
4318569	4318569-1
4318569	4318569-2
4318573	3871350-1
4318644	4056872-1
4318647	4078868-1
4318660	4318660-1
4318660	4318660-2
4318682	4030299-1
4318682	4318682-2
4318682	4318682-3
4318682	4318682-4
4318770	4318770-1
4318790	3988441-2
4318838	3927053-1
4318838	3927053-2
4318839	4318839-1
4318839	4318839-2
4318839	3893969-1
4318853	3980778-1
4318853	3980778-3
4318888	4224069-1
4318888	4104787-3
4318888	4279782-2
4319003	3949015-1
4319172	4319172-1
4319303	4319303-1
4319386	4319386-1
4319419	4319419-1
4319453	4112577-1
4319467	4083202-1
4319467	4319467-2
4319486	4027538-2
4319494	4244213-1
4319520	3877191-1
4319520	4319520-2
4319571	3954356-2
4319598	3941139-1
4319598	4124165-2
4319598	4150680-2
4319599	3941139-1
4319599	4124165-2
4319599	4150680-2
4319640	4319640-1
4319650	4020686-1
4319655	4246988-1
4319663	4319663-1
4319668	4319668-1
4319668	3966228-1
4319668	4319668-3
4319668	4319668-4
4319713	4319713-1
4319766	4319766-1
4319766	4319766-2
4319766	4319766-3
4319768	4197926-1
4319769	4256329-1
4319769	4218076-1
4319862	4319862-1
4319941	4319941-1
4319989	4319989-1
4319989	4319989-2
4319996	4319996-1
4319996	4111807-1
4320014	3933517-1
4320161	4184382-1
4320179	4025697-1
4320198	4320198-1
4320221	4320221-1
4320308	4320308-1
4320407	4320407-1
4320407	4053736-2
4320407	4182388-1
4320693	3965222-1
4320731	3897524-1
4320731	4008699-2
4320731	3897524-2
4320852	4320852-1
4320853	4320853-1
4320902	4320902-1
4320910	4083568-1
4320910	4006324-1
4320935	4320935-1
4320995	4320995-1
4320995	4030244-2
4320995	4030244-1
4320998	3970406-1
4321001	4321001-1
4321054	4321054-1
4321054	3875293-1
4321098	4321098-1
4321167	3867533-1
4321169	4020216-1
4321193	3956399-3
4321203	4109082-1
4321279	4321279-1
4321279	4321279-2
4321279	4321279-3
4321291	4319941-1
4321317	4096622-1
4321329	3993748-1
4321329	3907774-2
4321331	4321331-1
4321331	4321331-2
4321331	4321331-3
4321342	4122056-1
4321342	3879389-2
4321367	4321367-1
4321367	4026986-1
4321370	4109082-1
4321370	3879437-1
4321539	4321539-1
4321551	4321551-1
4321551	4321551-2
4321609	4152981-3
4321609	4321609-2
4321610	4005650-1
4321610	4321610-2
4321803	4067206-1
4321841	4321841-1
4321885	3893496-2
4321892	4075980-1
4321895	4282836-1
4321895	4225759-2
4321904	4211082-1
4321969	4321969-1
4321982	4082063-1
4321987	4059175-2
4321987	4059175-1
4321995	4018328-1
4321995	4321995-2
4322053	3884002-1
4322061	3921999-1
4322096	3865329-2
4322096	4065070-2
4322103	4322103-1
4322108	4322108-1
4322175	4322175-1
4322187	3860354-1
4322188	3860354-1
4322229	4044751-1
4322385	3887213-1
4322468	4311757-2
4322508	3907741-1
4322508	3880360-1
4322518	4010136-1
4322525	3957861-2
4322525	4172206-1
4322525	3862984-1
4322598	4079223-3
4322601	3998564-1
4322716	3979589-1
4322787	4203059-1
4322901	4098478-1
4322913	4322913-1
4322922	4322922-1
4322951	4322951-1
4322973	4320308-1
4323093	4090417-2
4323116	4323116-1
4323151	4323151-1
4323152	4240542-1
4323166	4323166-1
4323182	3940041-1
4323264	4323264-1
4323288	3894383-1
4323288	4323288-2
4323294	4311354-2
4323325	3885294-4
4323325	3910091-1
4323325	4227842-2
4323373	4323373-1
4323420	3888708-1
4323420	4323420-2
4323420	4017290-4
4323420	4016743-1
4323420	4323420-5
4323420	4323420-6
4323531	3883625-2
4323531	3873488-2
4323531	4323531-3
4323552	3867533-1
4323602	4323602-1
4323660	4178319-1
4323672	3957861-2
4323672	4172206-1
4323672	3862984-1
4323673	3957861-2
4323673	4172206-1
4323673	3862984-1
4323674	3957861-2
4323674	3862984-1
4323674	4172206-1
4323762	4323762-1
4323762	4323762-2
4323786	4323786-1
4323955	4323955-1
4324011	4120059-1
4324035	3863467-2
4324035	4254640-2
4324100	4324100-1
4324137	4320308-1
4324143	4136565-1
4324314	4324314-1
4324314	4324314-2
4324316	4324316-1
4324316	4094383-1
4324356	4071371-2
4324356	4324356-2
4324363	4324363-1
4324382	4214726-3
4324382	4324382-2
4324407	4007909-1
4324407	4209037-1
4324418	3858824-1
4324431	3880464-1
4324431	4205879-1
4324501	3890052-2
4324503	4324503-1
4324545	4098567-1
4324595	4218250-1
4324714	4324714-1
4324714	4324714-2
4324714	3873488-3
4324720	4042563-1
4324823	4308679-1
4324867	4324867-1
4324867	3875258-4
4324889	4109082-1
4324889	3879437-1
4324904	4072698-2
4324904	4107439-2
4324905	3890372-1
4324922	3868370-1
4325058	4325058-1
4325058	4325058-2
4325062	4325062-1
4325111	4325111-1
4325125	4325125-1
4325146	3887473-3
4325147	4325147-1
4325156	4084283-1
4325227	4106305-1
4325275	4151763-1
4325283	4242951-1
4325300	4325300-1
4325300	4325300-2
4325339	3880962-2
4325339	4034026-1
4325352	4325352-1
4325355	4325355-1
4325443	4325443-1
4325443	4325443-2
4325468	3894778-1
4325471	3893472-1
4325525	4325525-1
4325531	4325531-1
4325542	4289304-1
4325565	3954356-2
4325701	4325701-1
4325701	4325701-2
4325749	4325749-1
4325757	4104787-1
4325757	4325757-2
4325875	3957861-2
4325875	4172206-1
4325875	3862984-1
4325904	4238107-1
4325985	3893496-2
4326043	4029611-1
4326043	3875258-4
4326047	4326047-1
4326067	4326067-1
4326089	3859359-1
4326110	4320267-2
4326133	4326133-1
4326155	4326155-1
4326359	4326359-1
4326360	4204373-1
4326385	4106305-1
4326402	3947005-1
4326432	4326432-1
4326436	4326436-1
4326437	4326437-1
4326445	4242951-1
4326466	4326466-1
4326466	4326466-2
4326466	4326466-3
4326469	4326469-1
4326507	3985126-1
4326591	4326591-1
4326690	3893206-2
4326690	3874722-1
4326726	3924750-1
4326749	4270334-1
4326954	4326954-1
4326964	3899426-1
4326977	3867533-1
4327005	4133780-1
4327005	3931092-3
4327005	4327005-3
4327049	3867084-1
4327122	4318770-1
4327180	4327180-1
4327192	4327192-1
4327192	4016743-2
4327201	3904708-1
4327201	4327201-2
4327239	4027003-2
4327345	3893790-1
4327345	4116185-2
4327461	4183581-1
4327487	4319941-1
4327528	4189885-1
4327532	4327532-1
4327536	4327536-1
4327563	4327563-1
4327600	4175450-1
4327601	4010658-2
4327677	4327677-1
4327693	4327693-1
4327695	4208995-2
4327732	4327732-1
4327773	4189454-1
4327778	4146203-1
4327791	3858903-2
4327882	4273301-1
4327882	3858824-1
4327888	4327888-1
4327897	4103920-1
4327902	4327902-1
4328129	4116996-1
4328152	4328152-1
4328152	3912660-1
4328152	3956231-1
4328156	4109082-1
4328186	4328186-1
4328239	4216154-1
4328315	4062729-3
4328315	4029549-1
4328315	4062729-2
4328338	3879437-1
4328338	4109082-1
4328368	3933387-1
4328368	4082366-2
4328370	4326067-1
4328373	3963759-1
4328386	3985505-1
4328409	4084916-1
4328438	4250419-1
4328547	4245315-3
4328547	3964443-1
4328612	4328612-1
4328612	4328612-2
4328623	4181958-1
4328623	4328623-2
4328623	4328623-3
4328625	3866592-1
4328632	4328632-1
4328671	4294572-1
4328712	3902378-1
4328723	4252306-1
4328756	4328756-1
4328768	4328768-1
4328768	4312684-1
4328825	4225799-1
4328868	4116477-1
4328868	4159744-1
4328881	4132299-1
4328902	4328902-1
4328933	3972564-2
4328950	3879289-2
4328997	3915502-1
4329003	4329003-1
4329091	4078868-1
4329100	4239253-1
4329109	3867750-1
4329226	4329226-1
4329230	4277339-1
4329242	3862864-1
4329242	4083890-1
4329432	4029549-1
4329432	4039381-2
4329450	3988441-2
4329451	4020256-2
4329459	3910928-2
4329474	3871684-2
4329482	4329482-1
4329483	3899515-2
4329491	3875203-2
4329500	3994973-2
4329524	4059642-1
4329576	4329576-1
4329576	4329576-2
4329596	4195232-1
4329749	4021956-1
4329817	3981693-1
4329819	4329819-1
4329846	3879947-1
4329852	4123914-1
4329852	4106305-1
4329866	3907098-1
4329867	4318491-2
4329885	3916728-1
4329958	4329958-1
4329961	3934644-1
4329962	3934644-1
4330013	3858606-1
4330031	3859040-1
4330052	4330052-1
4330054	3915268-1
4330122	4330122-1
4330122	4330122-2
4330150	4330150-1
4330150	4330150-2
4330237	4330237-1
4330239	3864064-1
4330248	4046275-2
4330298	4330298-1
4330298	4330298-2
4330333	4330333-1
4330345	4330345-1
4330345	4330345-2
4330525	4229396-2
4330525	4243424-2
4330584	3948708-1
4330636	4271087-2
4330636	3879389-1
4330662	4330662-1
4330713	4330713-1
4330826	3901595-1
4330826	4318173-2
4330828	3975953-1
4330828	4330828-2
4330921	4330921-1
4330966	4330966-1
4331014	4127023-2
4331014	3986382-2
4331014	3889509-1
4331029	4331029-1
4331041	4175450-1
4331044	4007648-1
4331044	3985044-1
4331046	4284096-1
4331046	4090417-1
4331065	4331065-1
4331119	4175587-3
4331151	4098279-1
4331197	4028099-1
4331209	4331209-1
4331209	3887282-1
4331209	3866700-1
4331221	4200173-3
4331221	3934684-1
4331228	4018328-3
4331230	4331230-1
4331233	4274543-2
4331234	4010888-1
4331311	4331311-1
4331313	3874722-1
4331328	4331328-1
4331341	4331341-1
4331350	4331350-1
4331350	4273301-1
4331367	3909084-1
4331367	3874321-1
4331411	4331411-1
4331411	4331411-2
4331417	4331417-1
4331565	4331565-1
4331565	4051072-2
4331604	4242285-1
4331604	4331604-2
4331631	4224069-1
4331631	4279782-2
4331631	4104787-3
4331659	4267112-1
4331659	4107295-3
4331715	4180599-1
4331785	3888847-2
4331785	3872176-2
4331787	4331787-1
4331787	3903076-3
4331797	4066680-2
4331809	4271087-2
4331809	3879389-1
4331810	3879389-1
4331810	4271087-2
4332003	4272329-2
4332056	4148519-1
4332056	3901460-2
4332068	4150556-1
4332173	3881839-1
4332176	4224830-1
4332179	3947005-1
4332188	4332188-1
4332205	4332205-1
4332236	4332236-1
4332236	4332236-2
4332260	4332260-1
4332260	4332260-2
4332260	4332260-3
4332302	3874059-1
4332345	4332345-1
4332354	4332354-1
4332354	4300954-3
4332354	4300954-2
4332368	4332368-1
4332386	4332386-1
4332397	4218033-2
4332398	4332398-1
4332405	4332405-1
4332413	3904146-1
4332466	4170728-1
4332500	4146340-1
4332500	3909084-1
4332513	4332513-1
4332570	4332570-1
4332594	4332594-1
4332654	4326047-1
4332729	4331604-2
4332729	4242285-1
4332734	4221895-1
4332734	4332734-2
4332820	3862952-1
4332880	4211838-2
4332880	4138262-2
4332898	3969515-2
4332900	4332900-1
4332900	4273875-1
4332916	3928499-1
4332923	4332923-1
4332924	4328186-1
4332947	3920699-2
4332947	4022759-1
4332947	4201773-1
4332947	3906099-2
4332947	4230707-5
4332953	4271087-2
4332953	3879389-1
4332988	4186286-2
4332988	3896409-2
4333043	4333043-1
4333075	3901595-1
4333091	4333091-1
4333147	4284941-1
4333147	4333147-2
4333147	4333147-3
4333186	3885364-1
4333202	3872540-1
4333203	3978539-1
4333255	4333255-1
4333361	4333361-1
4333385	4333385-1
4333394	4333394-1
4333426	4333426-1
4333426	4333426-2
4333426	4333426-3
4333434	4175587-1
4333434	4333434-2
4333497	4333497-1
4333552	4139995-1
4333553	4246988-1
4333553	4311985-2
4333745	4333745-1
4333750	4333750-1
4333750	4333750-2
4333752	4333752-1
4333752	4303329-1
4333780	4155965-1
4333781	4333781-1
4333825	4319989-1
4333825	4319989-2
4333845	4070509-2
4333883	4081536-1
4333888	4333888-1
4333891	4034026-1
4334049	4327005-3
4334049	3931092-3
4334049	4133780-1
4334111	3875203-2
4334111	3875293-1
4334188	4316186-1
4334350	4220846-4
4334350	3927186-2
4334350	3918878-1
4334350	3927186-1
4334436	4010841-1
4334454	4334454-1
4334565	4334565-1
4334568	4176704-1
4334700	4239724-1
4334715	4334715-1
4334756	4303329-1
4334756	4333752-1
4334808	4056872-1
4334814	4258607-1
4334923	4334923-1
4334989	4088241-3
4334999	4334999-1
4335038	3883625-1
4335108	3880827-2
4335108	4077844-4
4335108	3907774-3
4335219	4335219-1
4335219	4335219-2
4335219	3898247-4
4335283	4136565-2
4335380	4335380-1
4335490	4188871-1
4335509	4335509-1
4335518	4335518-1
4335529	4335529-1
4335541	4237657-1
4335562	4335562-1
4335562	4335562-2
4335562	4335562-3
4335620	4335620-1
4335658	4202496-2
4335693	4311126-1
4335695	4071013-2
4335697	4335697-1
4335842	4187975-1
4335842	4335842-2
4335842	4335842-3
4335847	4117469-1
4335873	4335873-1
4335908	3907335-2
4335984	4335984-1
4336033	3879454-2
4336037	4053736-2
4336037	4182388-1
4336037	4320407-1
4336121	4272245-2
4336121	3902813-2
4336121	4336121-3
4336133	4336133-1
4336181	4260538-1
4336181	4336181-2
4336195	4242285-1
4336200	3980778-3
4336200	3980778-1
4336207	4081536-1
4336338	4336338-1
4336338	4336338-2
4336364	3933880-3
4336371	4109082-1
4336372	4109082-1
4336392	4109082-1
4336393	4109082-1
4336418	4336418-1
4336432	4336432-1
4336472	3880188-1
4336589	4336589-1
4336589	4336589-2
4336619	4336619-1
4336619	4295233-2
4336629	4336629-1
4336629	4336629-2
4336630	4336630-1
4336656	4336656-1
4336657	4320308-1
4336672	4336672-1
4336685	4178262-2
4336718	4336718-1
4336775	3955439-1
4336856	3861371-1
4336905	4336905-1
4336927	4183512-1
4336927	4234176-1
4337046	4249318-1
4337046	4249318-2
4337059	3982872-2
4337059	3860523-2
4337185	4113710-1
4337185	3873488-2
4337203	4109082-1
4337203	3879437-1
4337204	3957861-2
4337204	4172206-1
4337204	3862984-1
4337237	4025697-1
4337291	3969174-2
4337321	4155965-1
4337337	3879437-1
4337337	4109082-1
4337338	4109082-1
4337338	3879437-1
4337347	3933864-1
4337388	4337388-1
4337390	4016403-1
4337546	3940826-1
4337554	4324503-1
4337586	3906815-1
4337603	4204373-1
4337626	4106305-1
4337647	4337647-1
4337647	4337647-2
4337648	4337648-1
4337650	4337650-1
4337680	3924502-1
4337694	4333394-1
4337710	3877976-2
4337710	4221751-1
4337710	4248163-2
4337710	4248163-3
4337718	4131877-2
4337718	4004271-1
4337738	3888458-1
4337738	3888458-3
4337739	4113398-1
4337742	4337742-1
4337742	4337742-2
4337742	4167924-1
4337745	4072924-1
4337784	4219155-1
4337803	4159744-1
4337819	3949053-2
4337839	3872846-1
4337849	4337849-1
4337849	3894778-1
4337851	3866721-1
4337880	4041742-1
4337906	3895821-2
4337906	4337906-2
4337907	4163880-1
4337908	3907236-1
4337939	4337939-1
4337939	4337939-2
4338025	4202120-1
4338140	4054466-1
4338148	4239724-1
4338162	4338162-1
4338194	4206055-1
4338208	4083890-1
4338208	3862864-1
4338325	3862984-1
4338325	3957861-2
4338325	4172206-1
4338400	4273875-1
4338400	4332900-1
4338423	4192932-1
4338453	3882139-1
4338457	4306075-1
4338459	4072698-1
4338474	4116644-1
4338519	4338519-1
4338519	4219737-2
4338526	4338526-1
4338526	4045715-2
4338610	4182388-1
4338610	4338610-2
4338610	4338610-3
4338610	4053736-2
4338651	4169232-1
4338694	3878598-1
4338694	3878599-2
4338759	4338759-1
4338759	4338759-2
4338761	3880211-1
4338772	3911777-1
4338782	4338782-1
4338792	4106305-1
4338795	4338795-1
4338802	4338802-1
4338802	3921421-1
4338823	4320308-1
4338825	4103545-2
4338825	4338825-2
4338825	4338825-3
4338825	4338825-4
4338853	4338853-1
4338895	4338895-1
4338895	4338895-2
4338901	4176633-1
4338910	3987777-1
4338913	4205614-1
4338938	4338938-1
4338954	4338954-1
4338954	4338954-2
