patent_id	inventor_id
4218908	4218908-1
4218908	3877730-1
4218908	4218908-3
4218924	3870975-1
4218924	4048847-2
4218924	4167120-1
4218928	4218928-1
4218939	3877318-1
4218941	4218941-1
4218941	4088312-4
4218951	4201408-1
4218967	4218967-1
4218979	4218979-1
4218979	4218979-2
4218981	4218981-1
4218983	4162867-2
4218983	4218983-2
4218984	4162867-2
4218984	4218984-2
4218988	4218988-1
4218990	4112874-1
4218999	4218999-1
4219008	4219008-1
4219011	3882934-2
4219017	4219017-1
4219017	3888127-1
4219018	4219018-1
4219021	4219021-1
4219023	4219023-1
4219027	4219027-1
4219027	4088312-4
4219034	4219034-1
4219040	4159102-2
4219040	4135641-2
4219045	4141129-1
4219049	3862664-1
4219053	4122874-1
4219053	4122874-2
4219064	4219064-1
4219081	4219081-1
4219087	4081042-2
4219090	4056156-1
4219101	4219101-1
4219107	4088312-4
4219107	4062245-2
4219114	4219114-1
4219121	4219121-1
4219127	4219127-1
4219145	4163518-1
4219145	3869062-2
4219145	4214400-1
4219169	4146194-1
4219177	4219177-1
4219191	4078789-1
4219192	4066220-2
4219197	4219197-1
4219203	4219203-1
4219203	4219203-2
4219203	4092188-3
4219207	4219207-1
4219207	4219207-2
4219211	4219211-1
4219213	4219213-1
4219218	4219218-1
4219237	4219237-1
4219251	3951494-1
4219254	4042822-1
4219259	4199232-1
4219274	4219274-1
4219274	4219274-2
4219275	3946372-3
4219276	3918050-1
4219278	3971666-1
4219279	4219279-1
4219285	4136984-1
4219308	4219308-1
4219309	4219309-1
4219314	4219314-1
4219333	4219333-1
4219343	3881673-1
4219347	3891743-1
4219362	3894879-1
4219364	4088680-1
4219377	4219377-1
4219386	4219386-1
4219386	3953287-1
4219395	4219395-1
4219395	4219395-2
4219397	4060470-1
4219411	4035316-3
4219411	3874240-1
4219411	3898188-2
4219415	4219415-1
4219415	3956126-2
4219416	3959131-1
4219416	4219416-2
4219418	4219418-1
4219419	3871906-4
4219430	3976704-1
4219445	3985641-1
4219448	4017820-1
4219468	4189426-1
4219483	3978064-2
4219483	3860718-1
4219489	3884945-3
4219489	4219489-2
4219501	3895062-1
4219514	4219514-1
4219514	4219514-2
4219517	3945926-1
4219536	3964893-2
4219547	3862999-1
4219562	3907790-1
4219563	3933809-1
4219565	3907790-1
4219566	4219566-1
4219566	3930004-3
4219566	4148920-4
4219566	3910896-3
4219566	3976783-2
4219572	4163807-1
4219573	4219573-1
4219580	3892879-1
4219582	3949104-1
4219583	3996390-1
4219592	4219592-1
4219592	4213026-2
4219592	4219592-3
4219596	4189419-1
4219596	4219596-2
4219607	3968015-1
4219607	4198310-2
4219611	3972735-1
4219613	3877995-2
4219613	4219613-2
4219613	4112203-1
4219619	4219619-1
4219623	4219623-1
4219623	4098770-2
4219624	3928257-2
4219635	3862985-3
4219635	3910891-3
4219635	4194038-1
4219639	3927058-1
4219639	4187158-1
4219655	3871865-1
4219658	3907790-1
4219673	3925553-1
4219682	3879473-1
4219683	3873609-2
4219689	4001182-2
4219695	4058676-3
4219695	4058676-1
4219695	4058676-2
4219698	4219698-1
4219698	4219698-2
4219698	4219698-3
4219699	3959603-1
4219699	4219699-2
4219704	3864043-1
4219710	4047249-1
4219715	4219715-1
4219715	3916137-1
4219722	3860778-2
4219722	3860778-1
4219729	4117682-1
4219736	4219736-1
4219738	4219738-1
4219739	4052649-2
4219740	4000459-1
4219744	4048577-1
4219745	4219745-1
4219755	3927652-1
4219755	4219755-2
4219758	3980972-3
4219759	4189664-1
4219763	4196447-1
4219766	3893012-1
4219773	3875977-2
4219774	4219774-1
4219774	4219774-2
4219776	4219776-1
4219777	4058765-2
4219785	3969686-1
4219785	3954534-2
4219785	3954534-1
4219786	3891560-1
4219797	4215333-1
4219809	4219809-1
4219809	4219809-2
4219809	4219809-3
4219811	3978482-1
4219811	3930120-2
4219817	4219817-1
4219817	4219817-2
4219820	4112432-2
4219830	4001864-1
4219834	4219834-1
4219834	4142199-1
4219834	3899363-3
4219834	4219834-4
4219834	4186408-2
4219834	4113551-1
4219835	4219835-1
4219835	4219835-2
4219835	4219835-3
4219838	3946432-1
4219850	4155103-1
4219853	4130847-1
4219853	4219853-2
4219854	4190872-1
4219854	4219854-2
4219855	4190872-1
4219859	4053938-1
4219872	4130819-1
4219880	4219880-1
4219885	3921121-1
4219885	3921121-3
4219885	4207819-1
4219885	3921121-2
4219886	4131873-1
4219887	3934922-1
4219888	4017859-1
4219889	4219889-1
4219889	4219889-2
4219889	4090171-1
4219892	4219892-1
4219893	3868965-1
4219898	4219898-1
4219900	4108437-2
4219910	4219910-1
4219910	4219910-2
4219910	4219910-3
4219916	4144549-1
4219924	4143580-1
4219926	4219926-1
4219926	4219926-2
4219926	4219926-3
4219926	4088312-4
4219930	3979228-1
4219930	4219930-2
4219931	4219931-1
4219941	4219941-1
4219945	4124117-1
4219959	4219959-1
4219966	4219966-1
4219970	4219970-1
4219977	4219977-1
4219977	4219977-2
4219977	4219977-3
4219980	4109435-1
4219987	4064676-1
4220001	3872313-2
4220010	4209994-1
4220010	3965287-1
4220015	4220015-1
4220029	4015765-1
4220029	4220029-2
4220036	4220036-1
4220039	3871616-1
4220048	4220048-1
4220048	4220048-2
4220051	4012804-1
4220069	4002994-1
4220076	3955482-1
4220080	4220080-1
4220080	4090439-2
4220081	3872787-3
4220082	4094244-1
4220084	3879672-1
4220084	4220084-2
4220084	4220084-3
4220087	4220087-1
4220090	4103621-1
4220107	4220107-1
4220112	4193582-1
4220114	3938467-1
4220116	4220116-1
4220119	4220119-1
4220120	4220120-1
4220120	4220120-2
4220130	3896536-2
4220130	3923219-2
4220131	4220131-1
4220152	4220152-1
4220153	4220152-1
4220156	4220156-1
4220156	3942535-1
4220172	4111407-1
4220177	4220177-1
4220189	4220189-1
4220197	3936239-1
4220197	3885402-1
4220197	4076461-1
4220201	3906820-1
4220219	4220219-1
4220234	4220234-1
4220245	4220245-1
4220247	3876112-1
4220275	4187889-2
4220275	4180195-1
4220275	3996784-2
4220276	4220276-1
4220276	4220276-2
4220280	4196859-1
4220280	4196859-3
4220280	4220280-3
4220283	4220283-1
4220297	4220297-1
4220297	4220297-2
4220308	4220308-1
4220308	4165126-2
4220308	4099779-1
4220309	4220309-1
4220309	4220309-2
4220313	4220313-1
4220313	4220313-2
4220314	4220314-1
4220320	4218242-1
4220322	4220322-1
4220336	4220336-1
4220337	4220337-1
4220343	4138108-1
4220348	4220348-1
4220355	4220355-1
4220355	3937416-1
4220355	3883089-1
4220361	4216799-1
4220364	3918130-1
4220376	4166655-1
4220380	4220380-1
4220380	3879094-1
4220380	3989114-2
4220387	4097104-2
4220387	4202351-1
4220395	4220395-1
4220395	3868589-1
4220395	3981707-4
4220400	4220400-1
4220410	4220410-1
4220411	4028947-1
4220413	4162379-1
4220413	4220413-2
4220421	4167215-1
4220422	4151875-1
4220423	3908493-1
4220429	4072438-1
4220429	4220429-2
4220431	4010898-1
4220431	4220431-2
4220432	3893625-1
4220436	4220436-1
4220437	3917199-1
4220444	3873671-2
4220444	3940234-3
4220450	4208479-2
4220456	3979219-3
4220458	4220458-1
4220458	4220458-2
4220458	4220458-3
4220458	4220458-4
4220477	3945926-1
4220504	4220504-1
4220504	4220504-2
4220505	4220505-1
4220550	4220550-1
4220550	3969414-2
4220550	4220550-3
4220550	4220550-4
4220557	3980552-1
4220565	4191668-1
4220566	4220566-1
4220566	4074760-2
4220569	3876518-1
4220569	3876518-2
4220569	3876518-3
4220579	4220579-1
4220582	3905110-1
4220582	4220582-2
4220582	4150485-3
4220604	3879473-1
4220612	3993563-1
4220612	4110210-2
4220622	4160743-1
4220624	4061316-1
4220630	4053564-1
4220640	4220640-1
4220640	3903423-1
4220656	4054667-1
4220688	4220688-1
4220688	4220688-2
4220718	4220718-1
4220718	4220718-2
4220718	3992528-2
4220718	4220718-4
4220722	4220722-1
4220722	4220722-2
4220722	4220722-3
4220757	3929972-1
4220768	3956401-1
4220768	3879475-2
4220800	3879473-1
4220803	4174353-2
4220803	4220803-2
4220804	4220804-1
4220804	3878233-1
4220807	4220807-1
4220807	4220807-2
4220813	4220813-1
4220814	4220813-1
4220814	4220814-2
4220830	4052572-1
4220831	3896345-1
4220848	3878095-1
4220848	4022349-1
4220856	4220856-1
4220856	4220856-2
4220857	4220857-1
4220866	3882314-4
4220866	4220866-2
4220880	4220880-1
4220887	4038348-1
4220904	3908195-1
4220904	3863118-2
4220906	4070163-1
4220909	4220909-1
4220924	3937903-1
4220931	4220931-1
4220931	4220931-2
4220933	3869151-2
4220936	3919674-2
4220947	4042967-1
4220952	4220952-1
4220952	3906493-1
4220954	4220954-1
4220963	4220963-1
4220967	3988534-1
4220967	4220967-2
4220967	4220967-3
4220972	4220972-1
4220972	4220972-2
4220972	4220972-3
4220978	4220978-1
4220978	3886308-2
4220984	4220984-1
4220984	4220984-2
4220994	4220994-1
4221000	4221000-1
4221000	4221000-2
4221000	3988722-3
4221004	4221004-1
4221004	4221004-2
4221005	4221005-1
4221005	4088312-4
4221007	4134159-1
4221013	4042986-2
4221017	3862468-1
4221021	4027598-1
4221038	4009600-1
4221038	4221038-2
4221041	4221041-1
4221041	4221041-2
4221044	3859717-2
4221044	4192059-2
4221045	4192059-2
4221050	3858588-1
4221050	4214365-2
4221063	4070745-1
4221063	4221063-2
4221063	4221063-3
4221065	4120276-1
4221066	3988849-1
4221075	4030241-1
4221077	4069951-1
4221084	4174264-1
4221085	4221085-1
4221101	3944452-1
4221104	4019547-1
4221107	3868055-1
4221108	4170099-1
4221115	3877731-1
4221115	3877731-2
4221130	4221130-1
4221135	3903793-1
4221141	4221141-1
4221144	4042973-1
4221144	4042973-2
4221147	3988829-1
4221148	4221148-1
4221150	3858547-1
4221150	4221150-2
4221150	4221150-3
4221152	4221152-1
4221160	3908383-1
4221161	4221161-1
4221168	4221168-1
4221168	4221168-2
4221174	3968931-1
4221174	4221174-2
4221182	4080927-1
4221186	4154868-1
4221189	4221189-1
4221211	4221211-1
4221216	4221216-1
4221222	4221222-1
4221230	4121606-1
4221230	4221230-2
4221237	4221237-1
4221270	3964605-1
4221281	4057119-1
4221295	4221295-1
4221295	4221295-2
4221298	4221298-1
4221298	4221298-2
4221320	3908826-1
4221321	3868055-1
4221321	4221321-2
4221330	3957285-1
4221336	4221336-1
4221348	4221348-1
4221349	4221349-1
4221349	4221349-2
4221349	4221349-3
4221349	4221349-4
4221353	3984016-1
4221353	4200255-1
4221355	4163576-1
4221356	3862468-1
4221359	3931895-1
4221363	4221363-1
4221365	4221365-1
4221368	4221368-1
4221375	4221375-1
4221375	4135808-1
4221376	4221376-1
4221376	4221376-2
4221376	4221376-3
4221380	3992596-1
4221380	4221380-2
4221383	4221383-1
4221391	4221391-1
4221394	4221394-1
4221406	4221406-1
4221407	3985303-1
4221416	4090271-1
4221416	4221416-2
4221416	4221416-3
4221416	4221416-4
4221421	4221421-1
4221421	4221421-2
4221423	4221423-1
4221431	4221431-1
4221432	4221432-1
4221432	4221432-2
4221434	3970405-3
4221434	3897640-1
4221435	4221435-1
4221435	4221435-2
4221435	4221435-3
4221440	4205440-1
4221441	4221441-1
4221443	3859502-1
4221449	4221449-1
4221450	4211456-1
4221464	4221464-1
4221464	3933990-1
4221464	3988671-1
4221468	4042822-1
4221470	4221470-1
4221483	4030832-2
4221485	3915754-2
4221503	3878903-1
4221504	4176722-1
4221504	3939991-1
4221515	3951054-1
4221515	4221515-2
4221516	4221516-1
4221516	4221516-2
4221517	3893575-2
4221517	3917081-4
4221517	3893575-3
4221519	4221519-1
4221519	4221519-2
4221519	4221519-3
4221519	4221519-4
4221519	4221519-5
4221521	4179997-1
4221524	4221524-1
4221527	4221527-1
4221528	3884479-1
4221536	4221536-1
4221537	4221537-1
4221537	4221537-2
4221543	4068669-1
4221543	4221543-2
4221543	4121070-1
4221543	3923041-1
4221548	4195409-1
4221553	4097205-1
4221568	4221568-1
4221574	4221574-1
4221574	4221574-2
4221577	3877904-1
4221584	4139363-1
4221605	4088680-1
4221617	4221617-1
4221617	3864178-2
4221619	4221619-1
4221625	3864768-2
4221632	4038531-1
4221644	4118307-1
4221649	4104507-1
4221649	4185496-2
4221651	4221651-1
4221651	4221651-2
4221662	4221662-1
4221665	4221665-1
4221673	4221673-1
4221673	4081389-2
4221673	3859218-1
4221677	4153534-1
4221677	4153535-2
4221677	4153535-3
4221698	3905110-1
4221698	3905110-2
4221702	3876791-3
4221702	3944492-1
4221736	4139403-1
4221736	4022811-1
4221747	3985839-1
4221794	3907799-1
4221794	4221794-2
4221799	4221799-1
4221799	4080443-1
4221818	4027043-1
4221819	3862237-2
4221819	4221819-2
4221823	4221823-1
4221823	4221823-2
4221823	4221823-3
4221834	4221834-1
4221834	3980076-2
4221834	4221834-3
4221838	3859695-1
4221838	3911539-1
4221867	3896311-2
4221909	3907799-1
4221909	4221794-2
4221910	4221910-1
4221916	3879473-1
4221917	3879473-1
4221918	3903176-1
4221921	3903176-1
4221946	4221946-1
4221951	4193503-1
4221961	3938847-1
4221962	4221962-1
4221962	4221962-2
4221967	4104516-1
4221967	4104516-2
4221975	4221975-1
4221975	4221975-2
4221975	4221975-3
4221984	4221984-1
4221994	4221994-1
4221994	3875945-1
4222021	4222021-1
4222032	4222032-1
4222039	3950058-1
4222046	3887000-1
4222046	4119904-1
4222048	4222048-1
4222053	4209790-1
4222054	4127857-2
4222055	4044360-1
4222055	4141012-2
4222061	4074275-1
4222062	4222062-1
4222062	3878552-1
4222063	3878552-1
4222068	4058829-1
4222090	4222090-1
4222098	4052659-2
4222098	4088312-4
4222108	4222108-1
4222118	4222118-1
4222118	4222118-2
4222130	3883303-1
4222139	4222139-1
4222139	4222139-2
4222166	4222166-1
4222166	4207665-1
4222174	3975945-2
4222174	3906820-1
4222174	3975945-1
4222179	4222179-1
4222180	4222180-1
4222181	4222181-1
4222188	4102067-1
4222188	4222188-2
4222193	3872581-2
4222197	4222197-1
4222198	4222198-1
4222198	4222198-2
4222205	4222205-1
4222205	4222205-2
4222207	4222207-1
4222207	4222207-2
4222236	4222236-1
4222236	4051073-1
4222236	4222236-3
4222238	4222238-1
4222240	4222240-1
4222241	4150923-1
4222241	4222241-2
4222251	3878569-2
4222266	4222266-1
4222268	4222268-1
4222268	4222268-2
4222268	4158902-2
4222275	4222275-1
4222275	4222275-2
4222296	4073552-1
4222296	4222296-2
4222298	4222298-1
4222301	4222301-1
4222302	4222302-1
4222315	4159673-1
4222317	4222317-1
4222317	4222317-2
4222329	4023493-3
4222341	4222341-1
4222341	4222341-2
4222345	4222345-1
4222345	3858547-1
4222365	4222365-1
4222371	4222371-1
4222377	3987789-2
4222383	3873806-1
4222391	4036211-1
4222391	4202353-3
4222391	4202353-2
4222392	4205689-1
4222396	3884580-1
4222396	4205914-3
4222396	4205914-1
4222406	4222406-1
4222411	4222411-1
4222411	4222411-2
4222412	4222412-1
4222414	3985021-1
4222438	4222438-1
4222438	4147213-1
4222449	4167826-1
4222453	4222453-1
4222453	4222453-2
4222456	4222456-1
4222462	3924513-1
4222487	4195733-1
4222492	4091936-2
4222492	4091936-1
4222497	4001840-1
4222497	3859960-1
4222497	4042939-1
4222503	4222503-1
4222511	3937377-1
4222513	4166573-1
4222513	3998383-2
4222513	4222513-3
4222528	4141510-1
4222532	4036406-2
4222539	3918726-1
4222541	4222541-1
4222548	4131263-1
4222559	4222559-1
4222572	4222572-1
4222573	3909811-1
4222574	4121836-1
4222581	4222581-1
4222581	4188887-3
4222590	4222590-1
4222591	4161199-1
4222594	4222594-1
4222605	4222605-1
4222606	4222606-1
4222606	4222606-2
4222611	3958650-1
4222611	4222611-2
4222617	4222617-1
4222648	4216589-1
4222650	4222650-1
4222663	4222663-1
4222663	4222663-2
4222663	4222663-3
4222668	3946372-3
4222671	4112520-1
4222673	3985404-2
4222673	4188148-1
4222675	4222675-1
4222675	4222675-2
4222675	4222675-3
4222675	4222675-4
4222675	4222675-5
4222677	4222677-1
4222680	4222680-1
4222685	4222685-1
4222685	4222685-2
4222698	4222698-1
4222700	4222700-1
4222716	3936239-1
4222719	4222719-1
4222725	4222725-1
4222744	3887698-2
4222755	4222755-1
4222787	4222787-1
4222792	4222792-1
4222792	4111720-2
4222792	4222792-3
4222792	4222792-4
4222794	4222794-1
4222794	4116723-2
4222797	4092181-2
4222797	4222797-2
4222797	3927817-2
4222801	3901974-1
4222804	3956816-1
4222807	4120286-1
4222808	4222808-1
4222808	4172522-2
4222808	4222808-3
4222808	4222808-4
4222808	4222808-5
4222814	4042447-1
4222821	4218286-1
4222821	4218286-2
4222821	4222821-3
4222826	4222826-1
4222826	4069130-1
4222832	4222832-1
4222832	4083915-3
4222839	4222839-1
4222839	4222839-2
4222841	4222841-1
4222854	4222854-1
4222854	4222854-2
4222860	4119532-1
4222865	4222865-1
4222865	4029354-1
4222902	4052209-1
4222902	4052209-3
4222902	4052209-2
4222907	4191668-1
4222913	4022862-3
4222968	3873677-1
4222968	3873676-1
4222991	3867508-1
4223007	4223007-1
4223007	4223007-2
4223012	3860629-2
4223012	3919329-2
4223013	3953444-2
4223013	4156081-1
4223023	3868465-2
4223026	4213975-1
4223028	3865905-1
4223029	4023912-2
4223029	4023912-1
4223033	3860629-2
4223043	4223043-1
4223048	4223048-1
4223053	4030787-1
4223057	4049374-1
4223061	3867519-1
4223064	4223064-1
4223064	4223064-2
4223070	4223070-1
4223070	4223070-2
4223070	4046741-1
4223070	4223070-4
4223071	3968015-1
4223071	4198310-2
4223071	4223071-3
4223073	3986581-1
4223073	4223073-2
4223075	4223075-1
4223075	4223075-2
4223075	4223075-3
4223087	4204868-1
4223088	3906537-1
4223093	3865061-1
4223093	4223093-2
4223104	3935149-2
4223104	4039512-1
4223104	3919137-2
4223110	4157433-1
4223110	4223110-2
4223111	3905922-2
4223111	4216322-1
4223113	4086212-3
4223113	3931108-2
4223116	3910868-1
4223116	3867353-3
4223119	4158652-3
4223119	3864434-1
4223119	3876518-3
4223120	4065607-1
4223124	3882079-2
4223124	4223124-2
4223124	4223124-3
4223125	3931108-2
4223125	4086212-3
4223155	3907790-1
4223156	4138562-1
4223160	4223160-1
4223164	4210764-2
4223164	3897506-3
4223164	3883362-1
4223180	4223180-1
4223188	4184055-1
4223196	3989001-2
4223196	4223196-2
4223196	3868206-2
4223201	4088865-3
4223201	4223201-2
4223202	4088865-3
4223202	3860784-2
4223209	3957382-2
4223214	4223214-1
4223214	4108154-1
4223216	4215576-1
4223216	4215576-3
4223216	4215576-2
4223221	4223221-1
4223221	4223221-2
4223226	4223226-1
4223226	4208128-2
4223226	4215576-2
4223226	4223226-4
4223226	4215576-3
4223232	4223232-1
4223241	3945920-2
4223241	4115704-1
4223241	4123697-3
4223255	4223255-1
4223255	4223255-2
4223257	4223257-1
4223258	4037806-2
4223270	4223270-1
4223270	4223270-2
4223278	4223278-1
4223278	4223278-2
4223278	4223278-3
4223279	3983438-3
4223279	4223279-2
4223279	4041415-3
4223291	3953697-1
4223301	4101886-1
4223301	4101886-3
4223301	4101886-2
4223301	4101886-4
4223303	3925629-1
4223306	4223306-1
4223317	4045314-1
4223319	3974504-1
4223349	4223349-1
4223349	4223349-2
4223364	4223364-1
4223382	4223382-1
4223390	4223390-1
4223390	4223390-2
4223394	3938108-2
4223394	4223394-2
4223397	3961304-1
4223397	4223397-2
4223398	4223398-1
4223399	4223399-1
4223401	4178577-1
4223401	4090171-1
4223404	4137497-1
4223417	4223417-1
4223428	4223428-1
4223429	4114843-1
4223432	4223432-1
4223433	3995406-1
4223434	4088512-1
4223434	4223434-2
4223434	4130422-3
4223444	4223444-1
4223453	4223453-1
4223459	4085527-1
4223461	4223461-1
4223464	3871945-2
4223468	4223468-1
4223472	4155194-3
4223472	4140276-1
4223472	4155194-2
4223473	4111308-1
4223476	4223476-1
4223476	4223476-2
4223477	4223477-1
4223480	4223480-1
4223482	4223482-1
4223482	4223482-2
4223486	4144680-1
4223499	4223499-1
4223502	4185437-1
4223544	3886781-1
4223557	4223557-1
4223559	4223559-1
4223559	4223559-2
4223561	4003157-1
4223564	4223564-1
4223581	4223581-1
4223583	3884108-1
4223591	4223591-1
4223606	4137286-1
4223611	4223611-1
4223611	4223611-2
4223615	4223615-1
4223615	4223615-2
4223633	4223633-1
4223633	4223633-2
4223633	4223633-3
4223636	4223636-1
4223637	4223637-1
4223639	4223639-1
4223659	4220131-1
4223661	3942511-2
4223661	3920476-1
4223661	3920476-2
4223669	4223669-1
4223674	4223674-1
4223674	4223674-2
4223679	4223679-1
4223679	4223679-2
4223679	3942535-1
4223687	4223687-1
4223692	4223692-1
4223698	3945395-1
4223713	4223713-1
4223726	4105072-1
4223728	4223728-1
4223734	3980339-2
4223749	3914883-1
4223749	4156470-1
4223751	3901820-1
4223751	4223751-2
4223752	4223752-1
4223753	4223753-1
4223759	4223759-1
4223767	4223767-1
4223771	4223771-1
4223804	4223804-1
4223804	4223804-2
4223808	4223808-1
4223808	4223808-2
4223818	4223818-1
4223819	4223819-1
4223830	3918008-1
4223833	4223833-1
4223836	4223836-1
4223859	4192462-1
4223861	4223861-1
4223861	4051362-1
4223866	4223866-1
4223870	4223870-1
4223877	4223877-1
4223879	3935811-1
4223879	4223879-2
4223883	4223883-1
4223883	4223883-2
4223883	4223883-3
4223888	4223888-1
4223889	4203603-1
4223892	4223892-1
4223920	4074912-2
4223929	4223929-1
4223931	3869890-1
4223932	4223932-1
4223938	4223938-1
4223941	4223941-1
4223941	4223941-2
4223944	4223944-1
4223959	4223959-1
4223970	3918788-2
4223985	4105329-2
4223985	4105329-1
4223995	4037974-2
4224007	4224007-1
4224035	4224035-1
4224036	4224035-1
4224037	4224035-1
4224047	4224047-1
4224053	3953477-3
4224058	4084960-1
4224058	4004919-1
4224064	4224064-1
4224064	4224064-2
4224064	4224064-3
4224064	4224064-4
4224066	4036642-2
4224066	4007039-2
