id,grant_date,inventor_id,state,treatment
4839203,1989,4062853-1,MI,0
4839203,1989,4178205-2,MI,0
3965032,1976,3873488-2,MI,1
3965032,1976,3873488-3,MI,1
3965032,1976,3917574-2,MI,1
4859384,1989,3873488-2,MI,0
4859384,1989,3898247-4,MI,0
4859339,1989,3873488-2,MI,0
4868222,1989,3873488-2,MI,0
3967928,1976,3873488-2,MI,1
4885355,1989,3873488-2,MI,0
4885355,1989,3898247-4,MI,0
4894165,1990,3873488-2,MI,0
4894165,1990,3898247-4,MI,0
4904385,1990,3873488-2,MI,0
4904385,1990,4049736-4,MI,0
4909943,1990,3873488-2,MI,0
4909943,1990,3898247-4,MI,0
4927540,1990,3873488-2,MI,0
4927540,1990,4062853-1,MI,0
4929556,1990,3873488-2,MI,0
4929556,1990,3898247-4,MI,0
4941972,1990,3873488-2,MI,0
4941972,1990,3898247-4,MI,0
4941972,1990,4178205-2,MI,0
4957816,1990,3873488-2,,0
4992484,1991,3873488-2,PA,0
5034025,1991,3873488-2,TX,0
5089259,1992,3873488-2,MI,0
5164130,1992,3873488-2,TN,0
5188823,1993,3873488-2,IL,0
5196259,1993,3873488-2,CA,0
5209847,1993,3873488-2,???,0
5246646,1993,3873488-2,MI,0
5352272,1994,3873488-2,MI,0
5352272,1994,4090943-1,MI,0
5352272,1994,4225383-1,CA,0
5352272,1994,4330662-1,MI,0
5405660,1995,3873488-2,Niedersach,0
5419957,1995,3873488-2,CA,0
5490967,1996,3873488-2,CA,0
5490967,1996,4330662-1,MI,0
5508035,1996,3873488-2,MI,0
5508035,1996,4178205-2,CA,0
5552220,1996,3873488-2,Aquitaine,0
5585051,1996,3873488-2,NC,0
5679133,1997,3873488-2,MI,0
5679133,1997,4090943-1,MI,0
5679133,1997,4225383-1,MI,0
5679133,1997,4330662-1,CA,0
5736747,1998,3873488-2,MN,0
5753248,1998,3873488-2,MI,0
5788888,1998,3873488-2,MI,0
5787685,1998,3873488-2,UT,0
5837032,1998,3873488-2,MI,0
5837032,1998,4090943-1,MI,0
5837032,1998,4225383-1,MI,0
4113710,1978,3873488-2,MI,1
4113710,1978,4113710-1,MI,1
4161502,1979,3873488-2,MI,1
4161502,1979,4161502-1,MI,1
4178205,1979,3873488-2,MI,1
4178205,1979,4178205-2,MI,1
4178205,1979,4178205-3,MI,1
4187142,1980,3873488-2,MI,1
4187142,1980,4178205-2,MI,1
4187142,1980,4178205-3,MI,1
4189345,1980,3873488-2,MI,1
4189345,1980,4178205-2,MI,1
4189345,1980,4178205-3,MI,1
6627177,2003,3873488-2,CA,0
6653140,2003,3873488-2,NC,0
4323531,1982,3873488-2,MI,1
4323531,1982,3883625-2,MI,1
4337185,1982,3873488-2,MI,1
4337185,1982,4113710-1,MI,1
4352766,1982,3873488-2,MI,1
4352766,1982,3883625-2,MI,1
4383073,1983,3873488-2,MI,0
4383073,1983,4049736-4,MI,0
3917574,1975,3873488-2,MI,1
3917574,1975,3873488-3,MI,1
3917574,1975,3917574-2,MI,1
4426470,1984,3873488-2,MI,0
4426470,1984,4049736-4,MI,0
4426489,1984,3873488-2,MI,1
4426489,1984,4178205-2,MI,1
4427819,1984,3873488-2,MI,1
4427819,1984,4178205-2,MI,1
4451632,1984,3873488-3,MI,1
3922451,1975,3873488-3,MI,1
3922451,1975,3922451-1,MI,1
4575529,1986,3873488-3,MI,0
4575529,1986,4232129-1,MI,0
4164522,1979,3873488-3,MI,1
4186156,1980,3873488-3,MI,1
4232129,1980,3873488-3,MI,1
4232129,1980,4232129-1,MI,1
4255306,1981,3873488-3,MI,1
4273901,1981,3873488-3,MI,1
4273901,1981,4232129-1,MI,1
4296013,1981,3873488-3,MI,1
4324714,1982,3873488-3,MI,1
4324714,1982,4324714-1,MI,1
4351929,1982,3873488-3,MI,1
3919345,1975,3873493-1,MI,1
3919345,1975,3873493-2,MI,1
4480069,1984,3873493-1,MI,1
4480069,1984,4178319-1,MI,1
4528317,1985,3873493-1,MI,0
4528317,1985,4178319-1,MI,0
4530957,1985,3873493-1,MI,0
4530957,1985,4178319-1,MI,0
4533695,1985,3873493-1,MI,0
4533695,1985,4178319-1,MI,0
3932367,1976,3873493-1,MI,1
3932367,1976,3873493-2,MI,1
4568502,1986,3873493-1,MI,0
4568502,1986,4158688-1,MI,0
4568474,1986,3873493-1,MI,0
4568474,1986,4178319-1,MI,0
4568473,1986,3873493-1,MI,0
4568473,1986,4178319-1,MI,0
4615851,1986,3873493-1,MI,0
4615851,1986,4158688-1,MI,0
3939127,1976,3873493-1,MI,1
3939127,1976,3873493-2,MI,1
4645791,1987,3873493-1,MI,0
4710543,1987,3873493-1,MI,0
4710543,1987,4178319-1,MI,0
4713427,1987,3873493-1,MI,0
4713427,1987,4178319-1,MI,0
3959404,1976,3873493-1,MI,1
3959404,1976,3873493-2,MI,1
3959405,1976,3873493-1,MI,1
3959405,1976,3873493-2,MI,1
4853428,1989,3873493-1,MI,0
4861819,1989,3873493-1,MI,0
3976719,1976,3873493-1,MI,1
3976719,1976,3873493-2,MI,1
3976717,1976,3873493-1,MI,1
3976717,1976,3873493-2,MI,1
3976716,1976,3873493-1,MI,1
3976716,1976,3873493-2,MI,1
3976715,1976,3873493-1,MI,1
3976715,1976,3873493-2,MI,1
3976718,1976,3873493-1,MI,1
3976718,1976,3873493-2,MI,1
3991132,1976,3873493-1,MI,1
3991132,1976,3940453-1,MI,1
3991132,1976,3991132-3,MI,1
3991133,1976,3873493-1,MI,1
3991133,1976,3991132-3,MI,1
3998905,1976,3873493-1,MI,1
3998905,1976,3873493-2,MI,1
3873493,1975,3873493-1,MI,1
3873493,1975,3873493-2,MI,1
4006200,1977,3873493-1,MI,1
4006200,1977,3873493-2,MI,1
4044070,1977,3873493-1,MI,1
4044070,1977,3873493-2,MI,1
4065518,1977,3873493-1,MI,1
4065518,1977,3873493-2,MI,1
4069275,1978,3873493-1,MI,1
4069275,1978,3873493-2,MI,1
4091048,1978,3873493-1,MI,1
4091048,1978,3873493-2,MI,1
4092373,1978,3873493-1,MI,1
4092373,1978,3940453-1,MI,1
4092373,1978,3991132-3,MI,1
3888943,1975,3873493-1,MI,1
3888943,1975,3873493-2,MI,1
4292224,1981,3873493-1,MI,1
4292225,1981,3873493-1,MI,1
4292225,1981,4292225-2,MI,1
4292223,1981,3873493-1,MI,1
4292223,1981,4158688-1,MI,1
4292223,1981,4158688-2,MI,1
4293477,1981,3873493-1,MI,1
4359554,1982,3873493-1,MI,1
4359554,1982,3873493-2,MI,1
4364783,1982,3873493-1,MI,1
4364783,1982,4158688-1,MI,1
4374954,1983,3873493-1,MI,1
4374954,1983,3873493-2,MI,1
4376187,1983,3873493-1,MI,1
4376187,1983,4178319-1,MI,1
3914333,1975,3873493-1,MI,1
3914333,1975,3873493-2,MI,1
4394486,1983,3873493-1,MI,1
4394486,1983,4178319-1,MI,1
3919154,1975,3873493-2,MI,1
3919154,1975,3880946-2,MI,1
3919154,1975,3919154-3,MI,1
3940453,1976,3873493-2,MI,1
3940453,1976,3940453-1,MI,1
3940453,1976,3940453-3,MI,1
3975456,1976,3873493-2,MI,1
3975456,1976,3880360-1,MI,1
4002699,1977,3873493-2,MI,1
4002699,1977,3880946-2,MI,1
3880946,1975,3873493-2,MI,1
3880946,1975,3880946-2,MI,1
3880947,1975,3873493-2,MI,1
3880947,1975,3880946-2,MI,1
4085260,1978,3873493-2,MI,1
4085260,1978,3880946-2,MI,1
4091049,1978,3873493-2,MI,1
4091049,1978,3880946-2,MI,1
4749631,1988,3873499-1,MI,0
4749631,1988,4173553-1,MI,0
4753855,1988,3873499-1,MI,0
4753855,1988,4173553-1,MI,0
4753856,1988,3873499-1,MI,0
4753856,1988,4173553-1,MI,0
4756977,1988,3873499-1,MI,0
4756977,1988,4173553-1,MI,0
4808653,1989,3873499-1,MI,0
4808653,1989,4173553-1,MI,0
4822697,1989,3873499-1,MI,0
4822697,1989,4173553-1,MI,0
4826733,1989,3873499-1,MI,0
4826733,1989,4035355-2,Aichi,0
4826733,1989,4173553-1,MI,0
4842888,1989,3873499-1,MI,0
4842888,1989,4173553-1,MI,0
4847162,1989,3873499-1,MI,0
4847162,1989,4173553-1,MI,0
4849296,1989,3873499-1,MI,0
4849296,1989,4173553-1,MI,0
4898907,1990,3873499-1,MI,0
4898907,1990,4173553-1,MI,0
3971747,1976,3873499-1,MI,1
3971747,1976,3971747-1,MI,1
4911992,1990,3873499-1,MI,0
4911992,1990,4173553-1,MI,0
4997481,1991,3873499-1,SC,0
5008319,1991,3873499-1,NY,0
3873499,1975,3873499-1,MI,1
3873499,1975,3873499-2,MI,1
3873499,1975,3873499-3,MI,1
5238787,1993,3873499-1,MI,0
5246734,1993,3873499-1,MI,0
5262201,1993,3873499-1,MI,0
5293334,1994,3873499-1,???,0
5312683,1994,3873499-1,MN,0
5320868,1994,3873499-1,MI,0
5336531,1994,3873499-1,???,0
5339211,1994,3873499-1,MI,0
5348839,1994,3873499-1,MI,0
5348773,1994,3873499-1,MI,0
5387479,1995,3873499-1,CA,0
5399441,1995,3873499-1,MI,0
5401981,1995,3873499-1,MI,0
5436084,1995,3873499-1,MI,0
5436083,1995,3873499-1,MI,0
5436083,1995,4173553-1,MI,0
5436029,1995,3873499-1,MI,0
5445893,1995,3873499-1,SC,0
5458911,1995,3873499-1,02,0
5481134,1996,3873499-1,CA,0
5492958,1996,3873499-1,MI,0
5516595,1996,3873499-1,DE,0
5541248,1996,3873499-1,MI,0
5541248,1996,4173553-1,MI,0
5563101,1996,3873499-1,???,0
5611884,1997,3873499-1,TX,0
5616201,1997,3873499-1,WI,0
5635240,1997,3873499-1,MI,0
5635248,1997,3873499-1,NC,0
5693701,1997,3873499-1,MI,0
5693565,1997,3873499-1,MI,0
5707683,1998,3873499-1,MI,0
5710202,1998,3873499-1,OH,0
5711986,1998,3873499-1,NJ,0
5730791,1998,3873499-1,WI,0
5744243,1998,3873499-1,PA,0
5753373,1998,3873499-1,MN,0
4082719,1978,3873499-1,MI,1
5776598,1998,3873499-1,DE,0
5776235,1998,3873499-1,MI,0
5780162,1998,3873499-1,,0
5789325,1998,3873499-1,MI,0
5789325,1998,4173553-1,MI,0
5807611,1998,3873499-1,MI,0
5807611,1998,4173553-1,MI,0
5818070,1998,3873499-1,Tokyo,0
5825077,1998,3873499-1,CA,0
5863595,1999,3873499-1,MI,0
5916944,1999,3873499-1,MI,0
6144106,2000,3873499-1,MI,0
6144106,2000,4173553-1,MI,0
4202811,1980,3873499-1,MI,1
4202811,1980,4202811-1,MI,1
3944519,1976,3873499-2,MI,1
3944519,1976,3873499-3,MI,1
3948848,1976,3873499-2,MI,1
4487905,1984,3873499-3,MI,1
4507412,1985,3873502-1,TX,0
4608313,1986,3873502-1,TX,0
4698141,1987,3873502-1,TX,0
4758638,1988,3873502-1,TX,0
4798877,1989,3873502-1,TX,0
4798877,1989,3931235-1,MI,0
4798877,1989,4320221-1,MI,0
3962186,1976,3873502-1,TX,0
4829104,1989,3873502-1,TX,0
4863575,1989,3873502-1,TX,0
4868230,1989,3873502-1,TX,0
4872961,1989,3873502-1,TX,0
3968167,1976,3873502-1,TX,0
4883572,1989,3873502-1,TX,0
4946569,1990,3873502-1,TX,0
4977202,1990,3873502-1,TX,0
4980396,1990,3873502-1,Gunma-ken,0
5064880,1991,3873502-1,TX,0
3873502,1975,3873502-1,MI,1
5206273,1993,3873502-1,TN,0
5216044,1993,3873502-1,????,0
5248740,1993,3873502-1,TX,0
5248740,1993,3914202-1,TX,0
3875187,1975,3873502-1,MI,1
3875187,1975,3875187-1,MI,1
3875187,1975,3875187-3,MI,1
5260355,1993,3873502-1,TX,0
5292831,1994,3873502-1,TX,0
5292831,1994,3914202-1,TX,0
5312879,1994,3873502-1,TX,0
5360837,1994,3873502-1,Aichi-ken,0
5428082,1995,3873502-1,TX,0
5591787,1997,3873502-1,Bayern,0
5602274,1997,3873502-1,TX,0
5633330,1997,3873502-1,TX,0
5633020,1997,3873502-1,TX,0
5698641,1997,3873502-1,TX,0
5698332,1997,3873502-1,TX,0
4100045,1978,3873502-1,TX,0
4104283,1978,3873502-1,MI,1
4126746,1978,3873502-1,MI,1
4126746,1978,3875187-3,MI,1
4150237,1979,3873502-1,TX,0
4150237,1979,3875187-3,MI,0
4188340,1980,3873502-1,TX,0
4188340,1980,3879471-1,MI,0
4338232,1982,3873502-1,TX,0
4338232,1982,3931235-1,MI,0
4338232,1982,4320221-1,MI,0
4428807,1984,3873502-1,TX,0
4431498,1984,3873502-1,TX,0
4596819,1986,3873523-1,MI,0
4596819,1986,4022759-1,MI,0
4596819,1986,4022761-2,MI,0
4681972,1987,3873523-1,MI,0
3948903,1976,3873523-1,MI,1
3948903,1976,3873523-2,MI,1
4735933,1988,3873523-1,MI,0
4743585,1988,3873523-1,MI,0
4743585,1988,3923785-1,MI,0
4743585,1988,4022759-1,MI,0
4743585,1988,4022761-2,CA,0
3954734,1976,3873523-1,MI,1
3954734,1976,3873523-2,MI,1
3954734,1976,3954734-3,MI,1
4804743,1989,3873523-1,MI,0
4804743,1989,4022761-2,CA,0
4863905,1989,3873523-1,MI,0
4895834,1990,3873523-1,MI,0
5024994,1991,3873523-1,MI,0
5024994,1991,4351950-1,MI,0
5034511,1991,3873523-1,,0
5036054,1991,3873523-1,MI,0
5036053,1991,3873523-1,MI,0
5036053,1991,4351950-1,MI,0
5114937,1992,3873523-1,MI,0
5126451,1992,3873523-1,MI,0
3873523,1975,3873523-1,MI,1
3873523,1975,3873523-2,MI,1
5221665,1993,3873523-1,CT,0
5260278,1993,3873523-1,MI,0
5260278,1993,4351950-1,MI,0
4053470,1977,3873523-1,MI,1
4053470,1977,3873523-2,MI,1
4053470,1977,3954734-3,MI,1
5610176,1997,3873523-1,,0
4101661,1978,3873523-1,MI,1
4101661,1978,3873523-2,MI,1
4101661,1978,3970643-1,MI,1
5919780,1999,3873523-1,MI,0
6008372,1999,3873523-1,MI,0
4137408,1979,3873523-1,MI,0
4137408,1979,3873523-2,AZ,0
4137408,1979,3970643-1,MI,0
6281194,2001,3873523-1,MI,0
6300501,2001,3873523-1,MI,0
4315014,1982,3873523-2,AZ,0
4315014,1982,4311698-2,MI,0
4315858,1982,3873523-2,AZ,0
4315858,1982,3970643-1,MI,0
4315858,1982,4311698-1,MI,0
4315858,1982,4311698-2,MI,0
3873565,1975,3873565-1,MI,1
3873565,1975,3873565-2,MI,1
4105851,1978,3873565-1,MI,1
4260623,1981,3873565-1,MI,1
4562195,1985,3873565-2,MI,0
4562195,1985,4061756-3,MI,0
4619937,1986,3873565-2,MI,0
4619937,1986,4061756-3,MI,0
4144246,1979,3873565-2,MI,1
4145347,1979,3873565-2,MI,1
4145347,1979,3879395-1,MI,1
4372960,1983,3873565-2,MI,1
3920673,1975,3873570-1,MI,1
4455430,1984,3873570-1,MI,1
4455430,1984,4086254-1,MI,1
4458089,1984,3873570-1,MI,1
4458084,1984,3873570-1,MI,1
4458083,1984,3873570-1,MI,1
4474968,1984,3873570-1,MI,1
3946046,1976,3873570-1,MI,1
3966751,1976,3873570-1,MI,1
4912227,1990,3873570-1,MI,0
4912227,1990,4086254-1,MI,0
3974173,1976,3873570-1,MI,1
3976667,1976,3873570-1,MI,1
4978757,1990,3873570-1,MI,0
4978757,1990,4086254-1,MI,0
3993686,1976,3873570-1,MI,1
3873570,1975,3873570-1,MI,1
3873571,1975,3873570-1,MI,1
5332836,1994,3873570-1,Lorraine,0
4032542,1977,3873570-1,MI,1
4048193,1977,3873570-1,MI,1
5541338,1996,3873570-1,PA,0
5556878,1996,3873570-1,MI,0
5556878,1996,3956302-2,MI,0
5556878,1996,3957861-2,MI,0
3879423,1975,3873570-1,MI,1
5739350,1998,3873570-1,MI,0
5739350,1998,4306075-1,MI,0
4081594,1978,3873570-1,MI,1
4083854,1978,3873570-1,MI,1
5821363,1998,3873570-1,MI,0
4094882,1978,3873570-1,MI,1
4094883,1978,3873570-1,MI,1
4094884,1978,3873570-1,MI,1
4096324,1978,3873570-1,MI,1
4096324,1978,3894000-1,MI,1
4100176,1978,3873570-1,MI,1
4100177,1978,3873570-1,MI,1
4100178,1978,3873570-1,MI,1
4107427,1978,3873570-1,MI,1
5965738,1999,3873570-1,???,0
6057451,2000,3873570-1,CT,0
4124599,1978,3873570-1,MI,1
6077963,2000,3873570-1,MI,0
4130569,1978,3873570-1,MI,1
6177572,2001,3873570-1,MA,0
4145414,1979,3873570-1,MI,0
4145414,1979,3894000-1,MA,0
6307063,2001,3873570-1,CO,0
4169841,1979,3873570-1,MI,1
4178441,1979,3873570-1,MI,1
4178440,1979,3873570-1,MI,1
4200739,1980,3873570-1,MI,1
4202971,1980,3873570-1,MI,1
4204057,1980,3873570-1,MI,1
4206304,1980,3873570-1,MI,1
4206303,1980,3873570-1,MI,1
4208512,1980,3873570-1,MI,1
4209615,1980,3873570-1,MI,1
4215214,1980,3873570-1,MI,1
4233225,1980,3873570-1,MI,1
4234492,1980,3873570-1,MI,1
4234493,1980,3873570-1,MI,1
4235779,1980,3873570-1,MI,1
4242268,1980,3873570-1,MI,1
4256898,1981,3873570-1,MI,1
4256898,1981,4086254-1,MI,1
4264508,1981,3873570-1,MI,1
4275214,1981,3873570-1,MI,1
4275214,1981,4086254-1,MI,1
3904648,1975,3873570-1,MI,1
4298744,1981,3873570-1,MI,1
4298744,1981,4086254-1,MI,1
4619242,1986,3873659-1,MI,0
4681071,1987,3873659-1,IL,0
3981291,1976,3873659-1,MI,1
3998351,1976,3873659-1,NY,0
3873659,1975,3873659-1,IN,0
5341126,1994,3873659-1,LA,0
5375845,1994,3873659-1,MD,0
5384560,1995,3873659-1,CA,0
3879159,1975,3873659-1,IN,0
D417377,1999,3873659-1,DE,0
4119080,1978,3873659-1,MI,1
4297120,1981,3873659-1,WA,0
4363313,1982,3873659-1,IN,0
7506782,2009,3873659-1,PA,0
3873727,1975,3873727-1,MI,1
3873755,1975,3873755-1,MI,1
3873770,1975,3873770-1,MI,1
3904822,1975,3873770-1,MI,1
3904822,1975,3904822-1,MI,1
3873789,1975,3873789-1,MI,1
4119055,1978,3873789-1,MI,1
4119055,1978,4119055-1,MI,1
3873800,1975,3873800-1,MI,1
4056993,1977,3873800-1,MI,1
3919981,1975,3873855-1,NY,0
3926153,1975,3873855-1,MI,1
3873855,1975,3873855-1,NY,0
4092955,1978,3873855-1,MI,1
4131088,1978,3873855-1,MI,1
4134095,1979,3873855-1,MI,1
4180020,1979,3873855-1,MI,1
4198932,1980,3873855-1,MI,1
4198932,1980,4198932-1,MI,1
4208991,1980,3873855-1,MI,1
4238697,1980,3873855-1,NY,0
4240382,1980,3873855-1,MI,1
4300507,1981,3873855-1,MI,1
4314538,1982,3873855-1,MI,1
4417201,1983,3873855-1,MI,1
3873864,1975,3873864-1,MI,1
3880978,1975,3873864-1,MI,0
3887826,1975,3873864-1,MI,1
3965430,1976,3873901-1,MI,1
3873901,1975,3873901-1,MI,1
3873901,1975,3873901-2,MI,1
5211153,1993,3873901-1,???,0
5321977,1994,3873901-1,NY,0
3878446,1975,3873901-1,MI,1
3919934,1975,3873901-2,MI,1
4624560,1986,3873901-2,CA,0
4639127,1987,3873901-2,CA,0
3946285,1976,3873901-2,MI,1
3946285,1976,3946285-2,MI,1
4768050,1988,3873901-2,OH,0
4802633,1989,3873901-2,OH,0
4889293,1989,3873901-2,OH,0
3970935,1976,3873901-2,MI,1
3970935,1976,3946285-2,MI,1
4903835,1990,3873901-2,OH,0
4928900,1990,3873901-2,OH,0
3988664,1976,3873901-2,MI,1
3988664,1976,3946285-2,MI,1
4023489,1977,3873901-2,MI,1
4033444,1977,3873901-2,MI,1
4056183,1977,3873901-2,MI,1
4058266,1977,3873901-2,MI,1
4069755,1978,3873901-2,MI,1
4087789,1978,3873901-2,MI,1
4087173,1978,3873901-2,MI,1
4133262,1979,3873901-2,MI,1
4175719,1979,3873901-2,NY,0
4229086,1980,3873901-2,NY,0
4229086,1980,3978393-1,MI,0
4255061,1981,3873901-2,MI,1
3873902,1975,3873902-1,MI,1
4443057,1984,3873955-1,MI,1
4443057,1984,4443057-1,MI,1
4460125,1984,3873955-1,MI,1
4460125,1984,3905748-2,MI,1
4460125,1984,4220840-1,MI,1
4475036,1984,3873955-1,MI,1
4475036,1984,4042901-1,MI,1
4488777,1984,3873955-1,MI,1
4488777,1984,4042901-1,MI,1
3930783,1976,3873955-1,MI,1
4580875,1986,3873955-1,MI,0
4580875,1986,4042901-1,MI,0
3935473,1976,3873955-1,MI,1
3935473,1976,3905748-1,MI,1
3935473,1976,3905748-2,MI,1
3935473,1976,3935473-1,MI,1
3938940,1976,3873955-1,MI,1
4680576,1987,3873955-1,MI,0
3956675,1976,3873955-1,MI,1
3956675,1976,3905748-2,MI,1
3959697,1976,3873955-1,MI,1
3959697,1976,3908601-1,MI,1
3873955,1975,3873955-1,MI,1
4001638,1977,3873955-1,MI,1
4001638,1977,3908601-1,MI,1
5434407,1995,3873955-1,MI,0
5808778,1998,3873955-1,MI,0
5818624,1998,3873955-1,IL,0
7342707,2008,3873955-1,MI,0
5923457,1999,3873955-1,MI,0
5940201,1999,3873955-1,MI,0
6049170,2000,3873955-1,???,0
6057955,2000,3873955-1,13,0
6064508,2000,3873955-1,MI,0
6111684,2000,3873955-1,MI,0
6140932,2000,3873955-1,CA,0
6166848,2000,3873955-1,MI,0
6170956,2001,3873955-1,MI,0
D441703,2001,3873955-1,MI,0
6246507,2001,3873955-1,MI,0
6262831,2001,3873955-1,MI,0
6262831,2001,4042901-1,MI,0
6268950,2001,3873955-1,MI,0
6281632,2001,3873955-1,MI,0
4168425,1979,3873955-1,MI,0
4168425,1979,3905748-2,MI,0
6379013,2002,3873955-1,MI,0
6379013,2002,4275464-1,MI,0
6379013,2002,4443057-1,MI,0
6429593,2002,3873955-1,07,0
6433913,2002,3873955-1,MI,0
6441943,2002,3873955-1,MI,0
3892981,1975,3873955-1,MI,1
6509832,2003,3873955-1,MI,0
6545794,2003,3873955-1,MI,0
6550949,2003,3873955-1,MI,0
6572232,2003,3873955-1,TX,0
6593697,2003,3873955-1,Noord-Brab,0
D478535,2003,3873955-1,04,0
6614578,2003,3873955-1,MI,0
6618181,2003,3873955-1,MI,0
6621616,2003,3873955-1,MI,0
6657767,2003,3873955-1,MI,0
6665107,2003,3873955-1,MI,0
6672745,2004,3873955-1,MI,0
6742904,2004,3873955-1,MI,0
6742904,2004,4275464-1,MI,0
6742904,2004,4443057-1,MI,0
4319711,1982,3873955-1,MI,0
4319711,1982,3905748-2,MI,0
4319711,1982,4220840-1,MI,0
4373664,1983,3873955-1,MI,0
4373664,1983,3905748-2,MI,0
4373664,1983,4220840-1,MI,0
3912162,1975,3873955-1,MI,1
3912162,1975,3905748-1,MI,1
3874049,1975,3874049-1,MI,1
4570508,1986,3874059-1,MI,0
3874059,1975,3874059-1,MI,1
4332302,1982,3874059-1,MI,1
3962617,1976,3874089-1,MI,1
3962617,1976,3962617-2,MI,1
3874089,1975,3874089-1,MI,1
6349717,2002,3874089-1,OH,0
4308445,1981,3874089-1,OH,0
4429204,1984,3874089-1,OH,0
3874095,1975,3874095-1,MI,1
3874096,1975,3874096-1,MI,1
4548486,1985,3874098-1,MI,0
3995963,1976,3874098-1,MI,1
3995963,1976,3985126-1,MI,1
3874098,1975,3874098-1,MI,1
4293218,1981,3874098-1,MI,1
4293218,1981,3936197-2,MI,1
4293218,1981,4293218-1,MI,1
3874138,1975,3874138-1,MI,1
3979859,1976,3874219-1,MI,1
3874219,1975,3874219-1,MI,1
3902349,1975,3874219-1,MI,1
4787289,1988,3874250-1,OH,0
4002104,1977,3874250-1,OH,0
3874250,1975,3874250-1,MI,1
3896684,1975,3874250-1,MI,1
4385545,1983,3874250-1,OH,0
3918364,1975,3874250-1,MI,1
3955470,1976,3874265-1,MI,1
3874265,1975,3874265-1,MI,1
4466755,1984,3874321-1,MI,1
4483569,1984,3874321-1,MI,1
4575162,1986,3874321-1,MI,0
4576499,1986,3874321-1,MI,0
4635952,1987,3874321-1,MI,0
4690418,1987,3874321-1,MI,0
4728088,1988,3874321-1,MI,0
4761083,1988,3874321-1,MI,0
4761083,1988,3909084-1,MI,0
3874321,1975,3874321-1,MI,1
4331367,1982,3874321-1,MI,1
4331367,1982,3909084-1,MI,1
4347014,1982,3874321-1,MI,1
4386869,1983,3874321-1,MI,1
4415291,1983,3874321-1,MI,1
4431328,1984,3874321-1,MI,1
3874340,1975,3874340-1,MI,1
3874354,1975,3874354-1,MI,1
3874361,1975,3874361-1,MI,1
3874485,1975,3874485-1,MI,1
3896781,1975,3874485-1,MI,1
3874538,1975,3874538-1,MI,1
3874538,1975,3874538-2,MI,1
4157747,1979,3874538-2,MI,1
3874647,1975,3874647-1,MI,1
4498336,1985,3874682-1,MI,0
3985470,1976,3874682-1,MI,1
3874682,1975,3874682-1,MI,1
4036467,1977,3874682-1,MI,1
4071274,1978,3874682-1,MI,1
4071274,1978,4071274-1,MI,1
4076299,1978,3874682-1,MI,1
4078440,1978,3874682-1,MI,1
4082247,1978,3874682-1,MI,1
4084447,1978,3874682-1,MI,1
4149561,1979,3874682-1,MI,1
3904177,1975,3874682-1,MI,1
3918494,1975,3874682-1,MI,1
3874702,1975,3874702-1,MI,1
3887220,1975,3874702-1,MI,1
3874707,1975,3874707-1,MI,1
3874709,1975,3874709-1,MI,1
4445663,1984,3874719-1,PA,0
3967744,1976,3874719-1,MI,1
3874719,1975,3874719-1,MI,1
4206833,1980,3874719-1,PA,0
4415208,1983,3874719-1,PA,0
4592245,1986,3874722-1,MI,0
4739585,1988,3874722-1,MI,0
4749169,1988,3874722-1,MI,0
4777847,1988,3874722-1,MI,0
3965618,1976,3874722-1,MI,1
3973288,1976,3874722-1,MI,1
4004772,1977,3874722-1,MI,1
4010927,1977,3874722-1,MI,1
3874722,1975,3874722-1,MI,1
4035866,1977,3874722-1,MI,1
4040591,1977,3874722-1,MI,1
4043529,1977,3874722-1,MI,1
5556164,1996,3874722-1,OH,0
5582460,1996,3874722-1,IA,0
4073459,1978,3874722-1,MI,1
4167834,1979,3874722-1,MI,1
4168595,1979,3874722-1,MI,1
4168595,1979,4168595-1,MI,1
4170847,1979,3874722-1,MI,1
4178037,1979,3874722-1,MI,1
3893206,1975,3874722-1,MI,1
3893206,1975,3893206-2,MI,1
4209158,1980,3874722-1,MI,1
4229906,1980,3874722-1,MI,1
4235117,1980,3874722-1,MI,1
4238991,1980,3874722-1,MI,1
3899202,1975,3874722-1,MI,1
4294488,1981,3874722-1,MI,1
4326690,1982,3874722-1,MI,1
4326690,1982,3893206-2,MI,1
4331313,1982,3874722-1,MI,1
3914970,1975,3874722-1,MI,1
4420906,1983,3874722-1,MI,1
4858996,1989,3874729-1,MI,0
3986316,1976,3874729-1,MI,1
3874729,1975,3874729-1,MI,1
3879096,1975,3874729-1,MI,1
4081199,1978,3874729-1,MI,1
4123879,1978,3874729-1,MI,1
4123879,1978,4123879-1,MI,1
4123879,1978,4123879-2,MI,1
6102165,2000,3874729-1,07,0
4131314,1978,3874729-1,MI,1
4131314,1978,4060280-1,MI,1
4131314,1978,4123879-2,MI,1
4154476,1979,3874729-1,MI,1
4265502,1981,3874729-1,MI,1
4265502,1981,4123879-1,MI,1
4265502,1981,4123879-2,MI,1
4338990,1982,3874729-1,MI,1
4338990,1982,4123879-1,MI,1
4338990,1982,4123879-2,MI,1
4451083,1984,3874730-1,MI,1
3922929,1975,3874730-1,MI,1
4551861,1985,3874730-1,MI,0
3931991,1976,3874730-1,MI,1
4821345,1989,3874730-1,MI,0
3980320,1976,3874730-1,MI,1
5228142,1993,3874730-1,NJ,0
3874730,1975,3874730-1,MI,1
5500950,1996,3874730-1,TX,0
