citing	cited	citing_year	state_x
4707670	4313209	1987	
4771248	4313209	1988	
8019301	4313209	2011	
5307071	4313209	1994	
7546097	4313209	2009	
4652802	4291261	1987	
5746394	4296897	1998	
4723637	4296897	1988	
8548652	4296897	2013	
4182311	4032789	1980	
4137386	4068055	1979	
4261420	4044500	1981	
4596778	4044500	1986	
4391102	4027483	1983	
4640222	4364330	1987	
5385791	4497772	1995	
4604328	4497772	1986	
4606978	4497772	1986	
4690876	4497772	1987	
4729987	4486422	1988	
5449732	4493903	1995	
5504131	4493903	1996	
5504132	4493903	1996	
5539044	4493903	1996	
6399676	4493903	2002	
6576732	4493903	2003	
6765053	4493903	2004	
7598333	4493903	2009	
8124673	4493903	2012	
8172716	4491500	2012	
5800726	4491500	1998	
6349649	4491500	2002	
4705594	4491500	1987	
4818333	4491500	1989	
4906327	4491500	1990	
7229565	4491500	2007	
5051141	4491500	1991	
5158623	4491500	1992	
6142585	4484282	2000	
6241325	4484282	2001	
6366359	4459616	2002	
5375212	4438492	1994	
5421021	4438492	1995	
5519872	4438492	1996	
6088516	4438492	2000	
4600986	4438492	1986	
4701847	4438492	1987	
4719565	4438492	1988	
4933847	4438492	1990	
4991090	4438492	1991	
5042004	4438492	1991	
5053941	4438492	1991	
5134693	4438492	1992	
5148544	4438492	1992	
5150469	4438492	1992	
5179716	4438492	1993	
5187779	4438492	1993	
5261116	4438492	1993	
5932269	4388336	1999	
6242024	4388336	2001	
6602529	4388336	2003	
6635291	4388336	2003	
8591975	4388336	2013	
4078257	3934242	1978	
4889981	3934242	1989	
5144116	3934242	1992	
5289630	3950193	1994	
7503342	4310143	2009	
5111092	4310143	1992	
8474486	4310143	2013	
5320123	4310143	1994	
5868877	4305762	1999	
5980656	4305762	1999	
6093265	4305762	2000	
6632300	4305762	2003	
4605532	4305762	1986	
4621943	4191490	1986	
4641547	4174013	1987	
7770673	4174013	2010	
5366380	4417095	1994	
5425649	4417095	1995	
5160270	4417095	1992	
5985115	3933644	1999	
4410407	3933644	1983	
4450062	3933644	1984	
8480460	4257554	2013	
4962734	4257554	1990	
6955150	4257554	2005	
7377902	4276885	2008	
5393524	4276885	1995	
5409688	4276885	1995	
5536489	4276885	1996	
5540909	4276885	1996	
5558094	4276885	1996	
5558853	4276885	1996	
5558854	4276885	1996	
5558855	4276885	1996	
5573751	4276885	1996	
5595723	4276885	1997	
5626833	4276885	1997	
5639443	4276885	1997	
5695741	4276885	1997	
5707606	4276885	1998	
5707607	4276885	1998	
5716597	4276885	1998	
5720938	4276885	1998	
5733527	4276885	1998	
7141235	4276885	2006	
5798091	4276885	1998	
5804162	4276885	1998	
5876696	4276885	1999	
5897851	4276885	1999	
7229439	4276885	2007	
6019960	4276885	2000	
6030603	4276885	2000	
6036644	4276885	2000	
6056943	4276885	2000	
6193952	4276885	2001	
6245319	4276885	2001	
6258339	4276885	2001	
6280704	4276885	2001	
6280705	4276885	2001	
6287539	4276885	2001	
6315729	4276885	2001	
6347241	4276885	2002	
6497706	4276885	2002	
6540684	4276885	2003	
6540695	4276885	2003	
6569404	4276885	2003	
6620404	4276885	2003	
6638234	4276885	2003	
6662041	4276885	2003	
6679851	4276885	2004	
6706253	4276885	2004	
6716179	4276885	2004	
6723303	4276885	2004	
6725083	4276885	2004	
6758848	4276885	2004	
8219182	4276885	2012	
8317725	4276885	2012	
7967763	4276885	2011	
4442843	4276885	1984	
7981051	4276885	2011	
6875182	4276885	2005	
7374744	4276885	2008	
6996433	4276885	2006	
7572236	4276885	2009	
6953569	4276885	2005	
8361082	4276885	2013	
6862470	4276885	2005	
4844882	4276885	1989	
8343071	4276885	2013	
4888694	4276885	1989	
7588547	4276885	2009	
8224424	4276885	2012	
4957656	4276885	1990	
6939531	4276885	2005	
8177792	4276885	2012	
7282034	4276885	2007	
8366643	4276885	2013	
8447386	4276885	2013	
5179955	4276885	1993	
6993375	4276885	2006	
5215680	4276885	1993	
7792569	4276885	2010	
7877133	4276885	2011	
7601128	4276885	2009	
8147487	4276885	2012	
5333613	4276885	1994	
7651505	4276885	2010	
8360990	4276885	2013	
8439940	4276885	2013	
7983734	4276885	2011	
7047063	4276885	2006	
7565191	4276885	2009	
8498693	4276885	2013	
7970454	4276885	2011	
7005120	4276885	2006	
5131441	4232715	1992	
5184309	4232715	1993	
5327945	4232715	1994	
6392527	4191470	2002	
4594504	4191470	1986	
4634977	4191470	1987	
4671659	4191470	1987	
5782893	4233965	1998	
7979121	4233965	2011	
4561426	4233965	1985	
4723536	4233965	1988	
8588884	4233965	2013	
4268175	4103352	1981	
4479747	4381163	1984	
4630982	4381163	1986	
4784549	4381163	1988	
4790703	4381163	1988	
5014411	4381163	1991	
5123793	4381163	1992	
5665600	4477571	1997	
5393457	4218385	1995	
5422187	4218385	1995	
4727165	4218385	1988	
5139700	4218385	1992	
5209869	4218385	1993	
5320778	4218385	1994	
5332525	4218385	1994	
5344589	4218385	1994	
8402619	4227910	2013	
7850364	4064956	2010	
7744267	4064956	2010	
4420545	4177328	1983	
4344347	4145946	1982	
5933795	4444286	1999	
4162276	3970716	1979	
4381364	3970716	1983	
4740424	3970716	1988	
5767954	3978342	1998	
5793476	3978342	1998	
5793477	3978342	1998	
4467213	3978342	1984	
8152091	3978342	2012	
5710403	4243868	1998	
5310982	4243868	1994	
5499581	4239003	1996	
5792975	4239003	1998	
5735626	4106875	1998	
6125762	4106875	2000	
4685376	4106875	1987	
4719858	4106875	1988	
8607705	4106875	2013	
7261038	4106875	2007	
4419525	4237071	1983	
4448892	4237071	1984	
4507507	4237071	1985	
4347613	4224579	1982	
4627061	4224579	1986	
4689796	4224579	1987	
4815100	4224579	1989	
4956845	4224579	1990	
5202403	4017475	1993	
5718700	4271113	1998	
5071607	4271113	1991	
5691069	4310928	1997	
5700585	4310928	1997	
5712346	4310928	1998	
5724671	4310928	1998	
5925418	4310928	1999	
5993923	4310928	1999	
6016570	4310928	2000	
7582343	4310928	2009	
6040365	4310928	2000	
6284856	4310928	2001	
6465591	4310928	2002	
6730380	4310928	2004	
6828399	4310928	2004	
4696065	4310928	1987	
7699048	4185824	2010	
7603998	4185824	2009	
7275531	4185824	2007	
4807886	4185824	1989	
4875459	4185824	1989	
5381331	4165532	1995	
5444611	4165532	1995	
5542035	4165532	1996	
8108078	4165532	2012	
5696671	4165532	1997	
5721936	4165532	1998	
5870302	4165532	1999	
7010395	4165532	2006	
6402049	4165532	2002	
6490505	4165532	2002	
6507775	4165532	2003	
4308866	4165532	1982	
4385841	4165532	1983	
4399502	4165532	1983	
4423484	4165532	1983	
7769494	4165532	2010	
4799142	4165532	1989	
4811221	4165532	1989	
4827155	4165532	1989	
4852051	4165532	1989	
4943917	4165532	1990	
4951204	4165532	1990	
7584023	4165532	2009	
8165959	4165532	2012	
5229649	4165532	1993	
5251153	4165532	1993	
5287888	4165532	1994	
5293554	4165532	1994	
8160750	4165532	2012	
8065229	4165532	2011	
8260466	4165532	2012	
8209061	4165532	2012	
5428095	4130524	1995	
5567756	4130524	1996	
5719221	4130524	1998	
4427448	4130524	1984	
4584175	4130524	1986	
5023738	4130524	1991	
5281436	4130524	1994	
5510561	4085158	1996	
4176141	4085158	1979	
4255605	4085158	1981	
4331338	4107456	1982	
4334729	4107456	1982	
4093150	3960342	1978	
4196872	3960342	1980	
4262859	3960342	1981	
4299504	3960342	1981	
8555913	3949966	2013	
8313085	3949966	2012	
6993147	3948346	2006	
7532737	3948346	2009	
5649419	3948346	1997	
5782082	3948346	1998	
4199936	3948346	1980	
6209679	3948346	2001	
7965201	3948346	2011	
6360844	3948346	2002	
4271219	3948346	1981	
4294329	3948346	1981	
6611606	3948346	2003	
6654476	3948346	2003	
4318453	3948346	1982	
4384634	3948346	1983	
6876752	3948346	2005	
4421811	3948346	1983	
8459035	3948346	2013	
7653208	3948346	2010	
7980817	3948346	2011	
7090167	3948346	2006	
7175136	3948346	2007	
5041323	3948346	1991	
5106668	3948346	1992	
7784283	3948346	2010	
7921966	3948346	2011	
5276291	3948346	1994	
8025122	3948346	2011	
8588457	3948346	2013	
8127889	3948346	2012	
8347633	3948346	2013	
8196704	3948346	2012	
7628359	3948346	2009	
7302076	3948346	2007	
7006653	3948346	2006	
7331421	3948346	2008	
7898785	4502092	2011	
8322958	4502092	2012	
6679667	4502092	2004	
7897249	4502092	2011	
4630168	4502092	1986	
4681497	4502092	1987	
7633283	4502092	2009	
4727451	4502092	1988	
4755904	4502092	1988	
4760493	4502092	1988	
4789918	4502092	1988	
8262840	4502092	2012	
4866839	4502092	1989	
4884929	4502092	1989	
4888451	4502092	1989	
4912594	4502092	1990	
4920449	4502092	1990	
8246770	4502092	2012	
8475102	4502092	2013	
7886439	4502092	2011	
5127601	4502092	1992	
7391622	4502092	2008	
7018217	4502092	2006	
7554785	4502092	2009	
7969706	4502092	2011	
7721996	4502092	2010	
7281318	4502092	2007	
8231751	4502092	2012	
8573910	4502092	2013	
5677947	4489220	1997	
5682422	4489220	1997	
6347135	4489220	2002	
6487282	4489220	2002	
5202916	4489220	1993	
5204896	4489220	1993	
5235634	4489220	1993	
4846628	4444544	1989	
7530790	4444544	2009	
5137420	4444544	1992	
8038394	4444544	2011	
8209064	4126312	2012	
7722426	4126312	2010	
7722429	4126312	2010	
8337271	4126312	2012	
4366928	4120458	1983	
6390942	4337056	2002	
4515577	4337056	1985	
4387178	4320823	1983	
4659758	4320823	1987	
4725650	4320823	1988	
5083650	4320823	1992	
5120389	3941531	1992	
5273611	3941531	1993	
4244164	3971198	1981	
4631909	3971198	1986	
4848070	3971198	1989	
7611554	3971198	2009	
5436793	3942010	1995	
5590538	3942010	1997	
4647778	3942010	1987	
4810888	3942010	1989	
6995068	4416050	2006	
7351136	4456415	2008	
5375485	4446615	1994	
5402693	4446615	1995	
5412856	4446615	1995	
5456148	4446615	1995	
5469763	4446615	1995	
5515602	4446615	1996	
5517882	4446615	1996	
5526718	4446615	1996	
5528962	4446615	1996	
5539967	4446615	1996	
5582078	4446615	1996	
5630341	4446615	1997	
5640891	4446615	1997	
5653016	4446615	1997	
5664324	4446615	1997	
5771573	4446615	1998	
5787768	4446615	1998	
5937511	4446615	1999	
6272740	4446615	2001	
6336267	4446615	2002	
4765053	4446615	1988	
4793759	4446615	1988	
4838129	4446615	1989	
6854177	4446615	2005	
5146673	4446615	1992	
5199328	4446615	1993	
5265502	4446615	1993	
5293683	4446615	1994	
5343605	4446615	1994	
5780778	4481587	1998	
5905232	4481587	1999	
6013878	4481587	2000	
6153835	4481587	2000	
6462286	4481587	2002	
4625282	4481587	1986	
4692870	4481587	1987	
4718506	4481587	1988	
5025383	4481587	1991	
5357629	4481587	1994	
4629460	4473910	1986	
4787904	4473910	1988	
4790845	4473910	1988	
4936849	4473910	1990	
4964206	4473910	1990	
5560520	4278189	1996	
4437588	4278189	1984	
4606479	4278189	1986	
4676407	4278189	1987	
5147073	4278189	1992	
8128100	4354012	2012	
5407068	4379505	1995	
5636745	4379505	1997	
6082547	4379505	2000	
6527998	4379505	2003	
4549651	4379505	1985	
4556145	4379505	1985	
4591053	4379505	1986	
4620632	4379505	1986	
4718548	4379505	1988	
4928934	4379505	1990	
5203454	4379505	1993	
4539933	4348580	1985	
4545327	4348580	1985	
4547404	4348580	1985	
4640223	4348580	1987	
4711989	4348580	1987	
4886954	4348580	1989	
5072094	4348580	1991	
6838166	4434010	2005	
5383995	4434010	1995	
5569535	4434010	1996	
5570847	4434010	1996	
5571624	4434010	1996	
5653792	4434010	1997	
5814367	4434010	1998	
5925455	4434010	1999	
6139613	4434010	2000	
6150022	4434010	2000	
6157489	4434010	2000	
6236510	4434010	2001	
6241858	4434010	2001	
6243204	4434010	2001	
6246523	4434010	2001	
6288837	4434010	2001	
6383638	4434010	2002	
6387498	4434010	2002	
6524381	4434010	2003	
6545809	4434010	2003	
6565770	4434010	2003	
6569529	4434010	2003	
6572784	4434010	2003	
6586098	4434010	2003	
6676741	4434010	2004	
6686042	4434010	2004	
6692830	4434010	2004	
6699313	4434010	2004	
6744559	4434010	2004	
6749777	4434010	2004	
6751022	4434010	2004	
6759097	4434010	2004	
6761959	4434010	2004	
6785052	4434010	2004	
6818299	4434010	2004	
6831785	4434010	2004	
6833959	4434010	2004	
8164810	4434010	2012	
6841238	4434010	2005	
7005178	4434010	2006	
6933048	4434010	2005	
8343615	4434010	2013	
7029745	4434010	2006	
7667895	4434010	2010	
4879140	4434010	1989	
6970236	4434010	2005	
7224528	4434010	2007	
5156720	4434010	1992	
7754112	4434010	2010	
6991860	4434010	2006	
7934451	4434010	2011	
8025952	4434010	2011	
7880943	4434010	2011	
7550197	4434010	2009	
7645510	4434010	2010	
7729026	4434010	2010	
7674501	4434010	2010	
7625632	4434010	2009	
6987590	4434010	2006	
7876481	4434010	2011	
7238424	4434010	2007	
6849343	4434010	2005	
7630109	4434010	2009	
8118963	4434010	2012	
7169472	4434010	2007	
4683050	4394251	1987	
4829040	4394251	1989	
4904518	4394251	1990	
5282958	4394251	1994	
5681473	4363765	1997	
4419701	4378519	1983	
4499510	4378519	1985	
4066423	3972201	1978	
5761910	3972201	1998	
5916245	3972201	1999	
4707135	3934461	1987	
5399539	4392990	1995	
5786431	4392990	1998	
7307133	4392990	2007	
7163906	4392990	2007	
8501882	4392990	2013	
7906603	4392990	2011	
4818800	4392990	1989	
4988657	4392990	1991	
7745557	4392990	2010	
8487053	4392990	2013	
5071927	4392990	1991	
5155186	4392990	1992	
5171801	4392990	1992	
6977235	4392990	2005	
5360879	4392990	1994	
8440772	4392990	2013	
4082879	3935012	1978	
4260677	3935012	1981	
4288536	3935012	1981	
4374169	4295918	1983	
4452656	4295918	1984	
6571850	4331434	2003	
6739370	4331434	2004	
4758884	4305092	1988	
6563348	4460874	2003	
4740760	4460874	1988	
5032787	4200351	1991	
5174763	4200351	1992	
D484214	4251894	2003	
6066217	4377428	2000	
6227275	4377428	2001	
6244495	4377428	2001	
6824040	4377428	2004	
4632373	4377428	1986	
5673275	4339819	1997	
5825787	4339819	1998	
4439858	4339819	1984	
4500993	4339819	1985	
4504783	4339819	1985	
4550406	4339819	1985	
4675646	4339819	1987	
7583179	4339819	2009	
7890080	4339819	2011	
4806852	4339819	1989	
4853626	4339819	1989	
4856001	4339819	1989	
7739070	4339819	2010	
6789354	4365440	2004	
5560627	3987507	1996	
5705252	3987507	1998	
D526151	3987507	2006	
D527565	3987507	2006	
D593350	3987507	2009	
4777855	3987507	1988	
D525815	3987507	2006	
D528340	3987507	2006	
7914081	3987507	2011	
8291535	3987507	2012	
5203607	3987507	1993	
5219075	3987507	1993	
5282286	3987507	1994	
8068892	3964470	2011	
7931615	3964470	2011	
4067342	3964470	1978	
4112941	3964470	1978	
4207904	3964470	1980	
8538517	3964470	2013	
7407491	3964470	2008	
4328813	3964470	1982	
7892216	3964470	2011	
7309326	3964470	2007	
7311694	3964470	2007	
8332029	3964470	2012	
7300419	3964470	2007	
7331939	3964470	2008	
7744568	3964470	2010	
7744570	3964470	2010	
7297138	3964470	2007	
7283856	3964470	2007	
8483820	3964470	2013	
8152769	3964470	2012	
4341529	3937831	1982	
6689833	4391930	2004	
4546144	4391930	1985	
4472341	4342841	1984	
4536490	4342841	1985	
4764330	4342841	1988	
6144310	4160246	2000	
6323780	4160246	2001	
6346983	4160246	2002	
6600424	4160246	2003	
6768424	4160246	2004	
6784798	4160246	2004	
7576659	4160246	2009	
7158040	4160246	2007	
6741972	4022457	2004	
7124117	4022457	2006	
4701156	4022457	1987	
5067305	4022457	1991	
5175691	4022457	1992	
5196083	4022457	1993	
4230554	4007105	1980	
8475639	4007105	2013	
8000900	4342566	2011	
7939631	4342566	2011	
5444155	4342566	1995	
5646036	4342566	1997	
5686292	4342566	1997	
5990281	4342566	1999	
6030945	4342566	2000	
6046048	4342566	2000	
6099841	4342566	2000	
6207152	4342566	2001	
6214344	4342566	2001	
6221621	4342566	2001	
7763247	4342566	2010	
7763248	4342566	2010	
7553484	4342566	2009	
7314619	4342566	2008	
6342369	4342566	2002	
6407216	4342566	2002	
6462176	4342566	2002	
6468529	4342566	2002	
6469144	4342566	2002	
6740739	4342566	2004	
6746668	4342566	2004	
7285533	4342566	2007	
7595046	4342566	2009	
8030023	4342566	2011	
4642284	4342566	1987	
4672044	4342566	1987	
7749755	4342566	2010	
8409570	4342566	2013	
8110377	4342566	2012	
8029783	4342566	2011	
4960712	4342566	1990	
7750118	4342566	2010	
5250426	4342566	1993	
5336597	4342566	1994	
8568766	4342566	2013	
8092799	4342566	2012	
7476724	4342566	2009	
7566770	4342566	2009	
8478535	4342566	2013	
7737115	4342566	2010	
7807153	4342566	2010	
6998116	4342566	2006	
8354760	4342563	2013	
6658714	4417289	2003	
4695258	4416497	1987	
4861275	4416497	1989	
4884198	4430735	1989	
8055458	4430735	2011	
8489345	4430735	2013	
5808205	4487057	1998	
6354140	4487057	2002	
4698583	4487057	1987	
5806805	4398242	1998	
6003811	4398242	1999	
7109683	4382220	2006	
6752514	4382220	2004	
6909260	4382220	2005	
5869009	4397907	1999	
5997618	4397907	1999	
6077335	4397907	2000	
4540625	4397907	1985	
4581185	4397907	1986	
4642038	4397907	1987	
4662836	4397907	1987	
6872311	4397907	2005	
5387045	4050111	1995	
5448793	4050111	1995	
5864913	4050111	1999	
5455752	4357648	1995	
5528472	4357648	1996	
5590951	4357648	1997	
5629105	4357648	1997	
5642932	4357648	1997	
5725301	4357648	1998	
5755051	4357648	1998	
5836672	4357648	1998	
6086219	4357648	2000	
6296368	4357648	2001	
6457840	4357648	2002	
D530438	4357648	2006	
8169165	4357648	2012	
D530439	4357648	2006	
7609005	4357648	2009	
7723921	4357648	2010	
8568140	4357648	2013	
8482209	4357648	2013	
4740874	4357648	1988	
4819141	4357648	1989	
RE40027	4357648	2008	
5008785	4357648	1991	
5010454	4357648	1991	
5193898	4357648	1993	
5267130	4357648	1993	
7579782	4357648	2009	
4690476	4343525	1987	
4702540	4343525	1987	
4482967	4159523	1984	
4829459	4159523	1989	
5084157	4159523	1992	
5625401	4368420	1997	
5714995	4368420	1998	
4663580	4368420	1987	
4672300	4368420	1987	
5304918	4368420	1994	
5431875	4205982	1995	
4412970	4205982	1983	
4419325	4205982	1983	
4451639	4205982	1984	
5290371	4205982	1994	
4869930	4325991	1989	
5623231	4290078	1997	
5698469	4290078	1997	
5942804	4290078	1999	
6265937	4290078	2001	
4964080	4290078	1990	
7995081	4290078	2011	
5237193	4290078	1993	
5306656	4290078	1994	
6888207	4290078	2005	
4391535	4070680	1983	
4776097	4070680	1988	
4163993	4080636	1979	
4169276	4080636	1979	
4188645	4080636	1980	
4197564	4080636	1980	
6304409	4080636	2001	
6310746	4080636	2001	
4318142	4080636	1982	
4319289	4080636	1982	
6807332	4080636	2004	
4374402	4080636	1983	
4426665	4080636	1984	
4647999	4080636	1987	
8302456	4080636	2012	
5057953	4080636	1991	
7549925	4084194	2009	
7918738	4084194	2011	
5368309	4084194	1994	
5421589	4084194	1995	
5585967	4084194	1996	
6164645	4084194	2000	
6475087	4084194	2002	
4299446	4084194	1981	
6623006	4084194	2003	
4363489	4084194	1982	
8480466	4084194	2013	
4440457	4084194	1984	
D542052	4084194	2007	
4621814	4084194	1986	
8096884	4084194	2012	
6860814	4084194	2005	
7267613	4084194	2007	
7641554	4084194	2010	
8177637	4084194	2012	
7883413	4084194	2011	
7833102	4084194	2010	
5412218	4434371	1995	
4721909	4434371	1988	
4922196	4434371	1990	
7227155	4434371	2007	
D582338	4429818	2008	
4788232	4126662	1988	
5342096	4088327	1994	
5336555	4115873	1994	
4846491	4119327	1989	
4481456	4259630	1984	
4492962	4316159	1985	
4525689	4316159	1985	
4891815	4316156	1990	
4443853	4313201	1984	
4484283	4313201	1984	
5213283	4313201	1993	
5238203	4313201	1993	
8484557	4313201	2013	
6949152	4324819	2005	
4513284	4366480	1985	
4594590	4366480	1986	
6337999	4292042	2002	
5379415	4021784	1995	
5553231	4021784	1996	
6260152	4021784	2001	
7463140	4021784	2008	
4584643	4021784	1986	
5146585	4021784	1992	
7356618	4021784	2008	
7139921	4021784	2006	
7398414	4021784	2008	
6898721	4021784	2005	
7197658	4021784	2007	
7266713	4021784	2007	
6769451	4050474	2004	
4781219	4050474	1988	
6100676	4034232	2000	
4214171	4034232	1980	
6160441	4034232	2000	
6198261	4034232	2001	
6268716	4034232	2001	
6351108	4034232	2002	
6381155	4034232	2002	
6404657	4034232	2002	
6445244	4034232	2002	
6590369	4034232	2003	
4495981	4034232	1985	
7679062	4034232	2010	
5144222	4034232	1992	
6853169	4034232	2005	
5500520	4054364	1996	
4505551	4054364	1985	
4712912	4054364	1987	
4754381	4054364	1988	
4770482	4054364	1988	
8426822	4255659	2013	
7408160	4255659	2008	
5371376	4255659	1994	
5677539	4255659	1997	
5742060	4255659	1998	
5786597	4255659	1998	
5847396	4255659	1998	
6002134	4255659	1999	
6037595	4255659	2000	
6046454	4255659	2000	
6055450	4255659	2000	
6080984	4255659	2000	
6091070	4255659	2000	
