citing	cited	citing_year	state
4749299	3960457	1988	OK
4210557	3960492	1980	CA
7067573	3960574	2006	CA
7320811	3960574	2008	WA
6193791	3960575	2001	MN
6235824	3960575	2001	MN
6288157	3960575	2001	MN
6525127	3960575	2003	MN
7049379	3960575	2006	MN
5391359	3960584	1995	OK
5637635	3960584	1997	OK
6454963	3960584	2002	CA
6063410	3960664	2000	MN
6531065	3960723	2003	CA
6153611	3960961	2000	CT
5352678	3960961	1994	CT
6875759	3961056	2005	CA
5528936	3961185	1996	CA
6442304	3961185	2002	CA
6494095	3961185	2002	CA
4501157	3961185	1985	CT
4531414	3961185	1985	CA
5691526	3961371	1997	CA
7178794	3961371	2007	MN
4601156	3961459	1986	CA
4273368	3961504	1981	CA
5487242	3961638	1996	CA
6843152	3961780	2005	CA
7300106	3961823	2007	CA
5803678	3961858	1998	CT
7163250	3962015	2007	CA
8241448	3962015	2012	WA
5375151	3962078	1994	CA
5377234	3962078	1994	CA
5273654	3962078	1993	CA
5783223	3962092	1998	MN
8227027	3962171	2012	CT
4524063	3962308	1985	CA
4946631	3962379	1990	CA
4182755	3962484	1980	MN
4267197	3962484	1981	CA
4888185	3962484	1989	CA
4994282	3962484	1991	CA
4994284	3962484	1991	CA
5073388	3962484	1991	CA
4519847	3962497	1985	CA
5110355	3962497	1992	CT
4849733	3962677	1989	CT
4375349	3962760	1983	CA
7039990	3962760	2006	MN
6938309	3962760	2005	MN
5669337	3963010	1997	CA
4414932	3963012	1983	CA
4143804	3963171	1979	CA
4526315	3963171	1985	CA
8577074	3963178	2013	MN
4127240	3963193	1978	CA
8490487	3963193	2013	CA
5645465	3963427	1997	OK
4100179	3963759	1978	CT
4578637	3963981	1986	CA
4742295	3963981	1988	CA
8099482	3964025	2012	CA
5872747	3964025	1999	WA
7657910	3964025	2010	CA
4554704	3964124	1985	CT
4446672	3964233	1984	CT
4133332	3964455	1979	CT
5806478	3964455	1998	WA
7066123	3964455	2006	CA
7849877	3964514	2010	CA
6283447	3964514	2001	CT
5326075	3964514	1994	WV
5394932	3964534	1995	CT
5498132	3964534	1996	CT
4606574	3964784	1986	CA
4852938	3964784	1989	CA
4923244	3964784	1990	CA
5005899	3964784	1991	CA
4779917	3964785	1988	CA
4338668	3964796	1982	CA
4338669	3964796	1982	CA
4543633	3964796	1985	CA
4562542	3964796	1985	CA
4818037	3964796	1989	CA
6710092	3965032	2004	CA
7271200	3965032	2007	CA
5531902	3965036	1996	CA
5614100	3965036	1997	CA
5817011	3965036	1998	CA
4943376	3965036	1990	OK
5641827	3965065	1997	CA
5883459	3965065	1999	CA
5332944	3965065	1994	CA
8252087	3965118	2012	WA
8475658	3965118	2013	NV
8066874	3965118	2011	WA
5387593	3965180	1995	CT
5391570	3965180	1995	CT
5496847	3965180	1996	CT
5658941	3965180	1997	CT
5352678	3965180	1994	CT
7977084	3965182	2011	CA
7803589	3965182	2010	CA
8420375	3965182	2013	CA
8088607	3965182	2012	CA
8129154	3965182	2012	CA
8129155	3965182	2012	CA
8026386	3965182	2011	CA
8241877	3965182	2012	CA
8062871	3965182	2011	CA
8048661	3965182	2011	CA
8377666	3965182	2013	CA
8377680	3965182	2013	CA
7799545	3965182	2010	CA
8236539	3965182	2012	CA
8445244	3965182	2013	CA
8323950	3965182	2012	CA
8268607	3965182	2012	CA
8580543	3965182	2013	CA
5069180	3965224	1991	MN
5745019	3965377	1998	CA
6330474	3965377	2001	CA
4103335	3965430	1978	OK
5426819	3965531	1995	CT
6607236	3965531	2003	CA
4238876	3965566	1980	CA
4003267	3965618	1977	CA
8212445	3965669	2012	CA
8614529	3965669	2013	CA
8106563	3965669	2012	CA
6394777	3965681	2002	CT
5875863	3965976	1999	CA
4811696	3965976	1989	OK
6089347	3966015	2000	CA
7472774	3966015	2009	MN
6105273	3966032	2000	MN
8550464	3966047	2013	WA
8613655	3966047	2013	NV
8597107	3966047	2013	NV
8597107	3966047	2013	WA
8038153	3966047	2011	WA
8308562	3966047	2012	NV
4189123	3966158	1980	CA
6363663	3966158	2002	CA
5099762	3966224	1992	CA
5863067	3966226	1999	CA
5907120	3966226	1999	CA
6024379	3966226	2000	CA
RE37843	3966226	2002	CA
4821775	3966226	1989	CA
5131680	3966226	1992	CA
5213362	3966226	1993	CA
5226667	3966226	1993	CA
5273312	3966226	1993	CA
5454592	3966228	1995	CA
5851029	3966228	1998	CA
6065773	3966228	2000	CA
4443099	3966318	1984	MN
7661672	3966318	2010	CA
5149555	3966381	1992	CA
4324765	3966418	1982	CA
4851015	3966419	1989	MN
4867768	3966419	1989	MN
5250094	3966419	1993	MN
4536240	3966483	1985	CA
4407910	3966492	1983	NV
8460814	3966492	2013	WA
8460814	3966492	2013	CA
4699701	3966571	1987	CA
4476713	3966596	1984	CA
7150823	3966596	2006	CA
8022108	3966596	2011	CA
7332073	3966596	2008	CA
5371072	3966701	1994	CA
5597804	3966701	1997	CA
4389526	3966768	1983	CA
4955878	3966962	1990	CA
5524489	3967135	1996	WA
4347496	3967135	1982	MN
4543571	3967135	1985	CA
4108044	3967526	1978	CA
4890534	3967526	1990	CA
5448945	3967548	1995	OK
5465660	3967548	1995	CA
4140161	3967664	1979	CA
6681662	3967664	2004	MN
6684741	3967664	2004	MN
6318940	3967669	2001	CA
4713960	3967669	1987	CA
4147263	3967744	1979	MN
4775288	3967744	1988	ND
4954041	3967744	1990	MN
4722643	3967830	1988	CA
D612876	3967830	2010	CT
5399001	3967863	1995	OK
5000519	3967863	1991	CA
5597217	3967868	1997	MN
D530053	3967868	2006	MN
6776297	3967868	2004	CA
7963533	3967868	2011	MN
D525006	3967868	2006	MN
7484631	3967868	2009	MN
5118961	3967914	1992	MN
4323522	3968189	1982	CT
5739469	3968322	1998	CA
7973242	3968322	2011	MN
6380484	3968322	2002	MN
6489565	3968322	2002	WA
6605782	3968322	2003	WA
RE42970	3968322	2011	CT
7514630	3968322	2009	CA
8464984	3968322	2013	WA
7939763	3968322	2011	MN
7119282	3968322	2006	WA
7119282	3968322	2006	CA
7963486	3968322	2011	WA
6431719	3968355	2002	CA
6703889	3968421	2004	CA
4074196	3968434	1978	CA
6073087	3968434	2000	CA
4355279	3968434	1982	CA
4541105	3968434	1985	WA
4334380	3968587	1982	WA
6862838	3968587	2005	CA
4044517	3968624	1977	CA
4258623	3968744	1981	CA
4324497	3968744	1982	CA
4327639	3968744	1982	CA
4393997	3968896	1983	CA
7624753	3968896	2009	CA
4171531	3968972	1979	OK
4358843	3968972	1982	CA
4755981	3968972	1988	CA
7708287	3968972	2010	CA
4923162	3968975	1990	CA
7459102	3969127	2008	CA
6716370	3969127	2004	CA
5556833	3969135	1996	CA
5733377	3969135	1998	CA
7348302	3969135	2008	MN
5582654	3969152	1996	CA
5635084	3969152	1997	CA
5194138	3969152	1993	CA
7452427	3969152	2008	CA
5362413	3969282	1994	CA
4759867	3969282	1988	CA
4804491	3969282	1989	CA
4895669	3969282	1990	CA
5726240	3969288	1998	WV
8013017	3969396	2011	MN
8118990	3969399	2012	CA
4244908	3969451	1981	CA
6520755	3969451	2003	MN
6545182	3969532	2003	CA
4387178	3969568	1983	CT
4725650	3969568	1988	CT
6781077	3969600	2004	CA
4515999	3969600	1985	CT
4642446	3969604	1987	CA
4394742	3969614	1983	CA
6765495	3969621	2004	CA
4457052	3969795	1984	CA
5443012	3969871	1995	WA
5641035	3969871	1997	CA
5816167	3969871	1998	WA
6044766	3969871	2000	WA
4221330	3969871	1980	MN
4166998	3969935	1979	CA
5925832	3969935	1999	CA
4546838	3969935	1985	CA
6003541	3970101	1999	CA
4060137	3970151	1977	CT
5062662	3970329	1991	WA
8584589	3970516	2013	CA
8313635	3970529	2012	CA
5928492	3970536	1999	CA
6379538	3970536	2002	CA
6482325	3970536	2002	CA
5116528	3970579	1992	MN
5390118	3970840	1995	CA
4258719	3970840	1981	CA
4361202	3970840	1982	CA
4790402	3970840	1988	MN
4811229	3970840	1989	WA
4846297	3970840	1989	MN
5155684	3970840	1992	MN
5202742	3970840	1993	CA
5357432	3970840	1994	CA
5508511	3970846	1996	CA
5539198	3970846	1996	CA
5567931	3970846	1996	CT
5696362	3970846	1997	CT
4275303	3970846	1981	CT
4893120	3970846	1990	CA
5266793	3970846	1993	MN
6677761	3970924	2004	CA
4056771	3970924	1977	CT
4248082	3970935	1981	WV
5069837	3971112	1991	CA
6848156	3971112	2005	CA
6021562	3971116	2000	CA
6148507	3971116	2000	CA
4775089	3971116	1988	CA
5776506	3971163	1998	MN
6024901	3971163	2000	MN
6042353	3971163	2000	MN
6520833	3971163	2003	CA
4930259	3971163	1990	MN
5012618	3971163	1991	CA
6964549	3971289	2005	CA
8560209	3971354	2013	CA
4530416	3971453	1985	CA
4553626	3971453	1985	CA
4554992	3971453	1985	CA
7350537	3971540	2008	MN
6289643	3971601	2001	WA
4552073	3971601	1985	WA
6922871	3971601	2005	WA
4881956	3971641	1989	CA
7329715	3971747	2008	CA
5395875	3971763	1995	WV
5399608	3971763	1995	WV
6794513	3971799	2004	CA
7462344	3971846	2008	CA
4616248	3971943	1986	MN
8275413	3971943	2012	CA
7211932	3972018	2007	CA
7518288	3972018	2009	CA
5365960	3972018	1994	CA
5491671	3972018	1996	WA
5534076	3972018	1996	CA
6039059	3972018	2000	CA
6140744	3972018	2000	CA
6295999	3972018	2001	CA
6463938	3972018	2002	CA
6681782	3972018	2004	CA
6684891	3972018	2004	CA
7117876	3972018	2006	CA
7268469	3972018	2007	CA
8257505	3972018	2012	CA
5584632	3972109	1996	WA
5695308	3972109	1997	WA
5931623	3972109	1999	WA
6527016	3972109	2003	CT
5462371	3972280	1995	WA
5992450	3972345	1999	MN
4223767	3972543	1980	CA
6669270	3972556	2003	WA
4957322	3972556	1990	CA
4118067	3972564	1978	CA
5648873	3972596	1997	MN
4235515	3972596	1980	CA
4964712	3972596	1990	MN
5278695	3972596	1994	CA
5280386	3972596	1994	WA
5520826	3972820	1996	CA
6024889	3972820	2000	WA
6082464	3972820	2000	WA
4601344	3972820	1986	CA
5413729	3972839	1995	MN
5902780	3972839	1999	CA
6000411	3972839	1999	CA
6110881	3972839	2000	CA
6140287	3972839	2000	CA
6242400	3972839	2001	CA
6319885	3972839	2001	CA
RE37849	3972839	2002	MN
4537705	3972839	1985	MN
4594176	3972839	1986	MN
4927556	3972839	1990	MN
7205265	3972839	2007	CA
5246503	3972839	1993	MN
5279771	3972839	1994	CA
5334332	3972839	1994	CA
7387130	3972839	2008	CA
7051742	3972839	2006	CA
7144849	3972839	2006	CA
4122722	3973147	1978	WA
5253938	3973147	1993	CA
8279144	3973197	2012	CA
8305007	3973197	2012	CA
4165508	3973197	1979	CA
8049439	3973197	2011	CA
4558275	3973197	1985	CT
4620149	3973197	1986	CA
8493003	3973197	2013	CA
8115414	3973197	2012	CA
8179051	3973197	2012	CA
8040079	3973197	2011	CA
8035314	3973197	2011	CA
8035315	3973197	2011	CA
8106604	3973197	2012	CA
4130868	3973243	1978	MN
4396963	3973272	1983	CA
4466034	3973272	1984	OK
5433507	3973288	1995	CA
5474360	3973288	1995	CA
5567013	3973288	1996	CA
5588705	3973288	1996	CA
5722731	3973288	1998	CA
5971490	3973288	1999	CA
4742924	3973504	1988	CA
8561965	3973752	2013	CT
4730773	3973752	1988	WA
4809910	3973752	1989	WA
4921282	3973752	1990	MN
4346858	3973786	1982	CA
4616141	3973786	1986	CA
4735560	3973882	1988	MN
5683568	3974044	1997	OK
5932082	3974044	1999	OK
7771289	3974044	2010	CA
5114557	3974056	1992	CA
4321310	3974309	1982	CT
4386623	3974364	1983	OK
4712336	3974610	1987	CA
8330412	3974660	2012	MN
5734237	3974660	1998	CT
4502287	3974660	1985	OK
4665862	3974660	1987	CA
5341075	3974660	1994	CA
8590330	3974660	2013	MN
5835868	3974713	1998	CA
4424716	3974795	1984	CA
4574728	3974795	1986	CA
5046473	3974808	1991	MN
5076247	3974808	1991	MN
5464450	3975371	1995	MN
5551954	3975371	1996	MN
5782931	3975371	1998	CA
5935168	3975371	1999	CA
6060592	3975374	2000	CA
6369040	3975374	2002	CA
4051148	3975431	1977	CA
6013293	3975455	2000	CA
7601374	3975455	2009	CA
6376032	3975455	2002	CA
6548132	3975455	2003	CA
4675361	3975455	1987	CA
4861830	3975455	1989	CA
8110232	3975455	2012	CA
7169451	3975455	2007	CA
8092848	3975455	2012	CA
4119593	3975456	1978	WV
5853625	3975470	1998	MN
D416994	3975470	1999	MN
5919533	3975470	1999	MN
5971366	3975470	1999	MN
4361523	3975470	1982	CA
4728832	3975652	1988	MN
4151573	3975774	1979	CA
4308564	3975774	1981	CA
4309732	3975774	1982	MN
4315292	3975774	1982	MN
4315293	3975774	1982	MN
4328521	3975774	1982	OK
4343025	3975774	1982	MN
4360844	3975774	1982	CA
4215840	3975847	1980	CA
4854165	3975944	1989	CA
6200819	3975953	2001	CA
4823591	3975953	1989	CA
4613800	3975954	1986	WA
4425620	3975970	1984	ND
5577433	3975992	1996	OK
5806402	3975992	1998	OK
5154198	3975992	1992	OK
5217167	3975992	1993	OK
5323686	3975992	1994	OK
8132558	3976096	2012	CT
7082967	3976096	2006	CA
5567085	3976125	1996	MN
5820301	3976125	1998	MN
5964402	3976125	1999	MN
8581148	3976125	2013	MN
5238053	3976125	1993	AK
6178982	3976141	2001	NV
7743838	3976141	2010	CA
5364074	3976172	1994	CT
5816444	3976172	1998	CA
8544699	3976229	2013	MN
5971211	3976229	1999	CA
6003732	3976229	1999	CA
4389001	3976229	1983	CA
4635820	3976229	1987	CA
5277342	3976229	1994	CT
8597959	3976497	2013	MN
4390373	3976497	1983	CA
4442168	3976497	1984	CA
4500669	3976497	1985	CA
4540634	3976497	1985	CA
4571365	3976497	1986	CA
4673354	3976497	1987	MN
8268067	3976497	2012	MN
4054477	3976526	1977	WA
7384586	3976528	2008	MN
6358358	3976528	2002	CA
7399173	3976528	2008	MN
7753669	3976528	2010	MN
8545657	3976528	2013	CA
7998534	3976528	2011	MN
5445738	3976577	1995	OK
6576146	3976577	2003	OK
5207954	3976716	1993	WV
4608924	3976719	1986	MN
5453383	3976793	1995	MN
5709902	3976793	1998	MN
5750173	3976793	1998	MN
5843503	3976793	1998	MN
5894027	3976793	1999	MN
5919503	3976793	1999	MN
6036115	3976793	2000	MN
6143342	3976793	2000	MN
6183788	3976793	2001	MN
6251452	3976793	2001	MN
6579555	3976793	2003	MN
5236790	3976822	1993	CA
4453286	3977039	1984	CA
6010030	3977054	2000	CT
4984492	3977287	1991	CT
4991481	3977287	1991	CT
7257900	3977287	2007	CA
4742857	3977355	1988	CA
4397285	3977373	1983	CA
5713211	3977378	1998	MN
5819549	3977378	1998	MN
RE37054	3977378	2001	MN
RE37119	3977378	2001	MN
4414932	3977378	1983	CA
6810901	3977426	2004	MN
4328878	3977485	1982	CA
4364447	3977485	1982	CA
4433856	3977485	1984	CA
6022637	3977900	2000	CA
4416958	3977900	1983	CA
5051590	3977900	1991	CA
5051595	3977900	1991	CA
5064271	3977900	1991	CA
4294640	3977932	1981	CA
4537646	3977932	1985	CA
4696963	3978167	1987	CA
4959178	3978378	1990	CA
7830678	3978393	2010	CA
7211991	3978393	2007	CA
7045994	3978393	2006	CA
5594631	3978393	1997	WA
6100676	3978393	2000	CA
6160441	3978393	2000	CA
6198261	3978393	2001	CA
6268716	3978393	2001	CA
6271650	3978393	2001	WA
6351108	3978393	2002	CA
6445244	3978393	2002	CA
6580258	3978393	2003	CA
6590369	3978393	2003	CA
8604763	3978393	2013	CA
RE41037	3978393	2009	CA
8194422	3978393	2012	CA
7974112	3978393	2011	CA
7755917	3978393	2010	CA
7378822	3978393	2008	CA
8248053	3978393	2012	CA
7521908	3978393	2009	CA
7400122	3978393	2008	CA
7990120	3978393	2011	CA
6853169	3978393	2005	CA
8144760	3978393	2012	CA
7233504	3978393	2007	CA
7388444	3978393	2008	CA
7701186	3978393	2010	CA
4042873	3978394	1977	CA
4750359	3978463	1988	OK
4265262	3978464	1981	CA
4356480	3978464	1982	MN
4385290	3978464	1983	MN
D541501	3978539	2007	MN
8230540	3978539	2012	MN
D565267	3978539	2008	MN
D547510	3978539	2007	MN
8065867	3978566	2011	CT
6946013	3978567	2005	CA
7574796	3978567	2009	CA
4682803	3978605	1987	CT
4845876	3978605	1989	CA
7661222	3978605	2010	CA
7370896	3978605	2008	CA
4619081	3978625	1986	CA
7666186	3978862	2010	CA
8617163	3978862	2013	CA
7553307	3978862	2009	CA
4106181	3978862	1978	CA
6012346	3978862	2000	CA
8366712	3978862	2013	CA
8048080	3978862	2011	CA
8048080	3978862	2011	MN
7578819	3978862	2009	CA
8192435	3978862	2012	CA
8192436	3978862	2012	CA
7837687	3978862	2010	CA
8062298	3978862	2011	CA
8568416	3978862	2013	CA
8062300	3978862	2011	CA
8394102	3978862	2013	CA
8579902	3978862	2013	CA
8579902	3978862	2013	MN
8080011	3978862	2011	CA
7837700	3978862	2010	CA
7959577	3978862	2011	CA
8398641	3978862	2013	CA
8303516	3978862	2012	CA
8257356	3978862	2012	CA
8551097	3978862	2013	CA
8100823	3978862	2012	CA
7738968	3978862	2010	CA
7738969	3978862	2010	CA
7918849	3978862	2011	CA
7887538	3978862	2011	CA
8409206	3978862	2013	CA
8585704	3978862	2013	CA
7938830	3978862	2011	CA
8092456	3978862	2012	CA
7635370	3978862	2009	CA
8221397	3978862	2012	CA
8221397	3978862	2012	MN
7294131	3978862	2007	CA
8066709	3978862	2011	CA
8419653	3978862	2013	CA
7555343	3978862	2009	CA
7963915	3978862	2011	CA
8430881	3978862	2013	CA
8613745	3978862	2013	CA
7857813	3978862	2010	CA
7691106	3978862	2010	CA
8545502	3978862	2013	CA
7740631	3978862	2010	CA
7390330	3978862	2008	CA
4332272	3978881	1982	CA
4537214	3978881	1985	CA
6508328	3978937	2003	CA
4553626	3978937	1985	CA
4554992	3978937	1985	CA
4458187	3978958	1984	CA
4653009	3978958	1987	CT
5177329	3978961	1993	CA
4863335	3978995	1989	WA
6695276	3979006	2004	CA
5238256	3979006	1993	CA
5461109	3979126	1995	CT
7060777	3979126	2006	CA
6117024	3979126	2000	CA
6273832	3979126	2001	CA
6309313	3979126	2001	CT
6443858	3979126	2002	CA
6478697	3979126	2002	CA
6482345	3979126	2002	CA
6511388	3979126	2003	CA
6530849	3979126	2003	CT
6592472	3979126	2003	CA
6607686	3979126	2003	CA
6648775	3979126	2003	CA
6685455	3979126	2004	CA
6699957	3979126	2004	CT
6762273	3979126	2004	CA
6787626	3979126	2004	CA
7591972	3979126	2009	CA
6936208	3979126	2005	CA
6974854	3979126	2005	CA
7381041	3979126	2008	CA
7244802	3979126	2007	CA
8177665	3979126	2012	CA
6913549	3979126	2005	CA
7101952	3979126	2006	CA
7829005	3979126	2010	CA
6932721	3979126	2005	CA
6089795	3979152	2000	WA
6119847	3979152	2000	CA
4136226	3979540	1979	CT
8557386	3979540	2013	CA
5405655	3979546	1995	CA
5919572	3979546	1999	CA
8101242	3979546	2012	CA
6415755	3979811	2002	CA
4372023	3979811	1983	CA
4149304	3979859	1979	CA
4175496	3980029	1979	MN
6325684	3980039	2001	MN
6325685	3980039	2001	MN
6369542	3980039	2002	MN
6394859	3980039	2002	MN
6431923	3980039	2002	MN
7294029	3980039	2007	OK
4757876	3980157	1988	CA
5269044	3980157	1993	CA
5597401	3980241	1997	WV
4276463	3980241	1981	CA
D669342	3980331	2012	CA
4521091	3980402	1985	MN
4112203	3980496	1978	CA
8460814	3980496	2013	WA
8460814	3980496	2013	CA
5480869	3980778	1996	CA
5488033	3980778	1996	CA
5631226	3980778	1997	CA
4801612	3980778	1989	CA
5061700	3980778	1991	CA
5137871	3980778	1992	CA
5177060	3980778	1993	CA
5306710	3980778	1994	CA
6068329	3981114	2000	MN
6179544	3981114	2001	MN
4281487	3981114	1981	CA
7028649	3981276	2006	MN
4444247	3981279	1984	MN
5322217	3981279	1994	WA
6792892	3981410	2004	CA
7896184	3981410	2011	CA
4693386	3981410	1987	CA
8066147	3981410	2011	CA
4620665	3981430	1986	CT
5865661	3981506	1999	WA
5924905	3981506	1999	WA
5947787	3981506	1999	WA
5951356	3981506	1999	WA
5993283	3981506	1999	WA
6007401	3981506	1999	WA
6012957	3981506	2000	WA
6102770	3981506	2000	WA
6129605	3981506	2000	WA
5165689	3981506	1992	CA
5267863	3981506	1993	CA
7683564	3981514	2010	WV
7489098	3981514	2009	WV
4109970	3981545	1978	AK
5596403	3981587	1997	MT
6917426	3981587	2005	CA
7232272	3981596	2007	MN
7794165	3981596	2010	MN
8292536	3981596	2012	MN
6955490	3981596	2005	MN
7063474	3981596	2006	MN
4155152	3981688	1979	CT
4291448	3981688	1981	CT
4425446	3981828	1984	CT
5370908	3981829	1994	CT
5691440	3981829	1997	CT
6133397	3981829	2000	CT
6548564	3981829	2003	WV
6599952	3981829	2003	WV
4814359	3981829	1989	WV
4883825	3981829	1989	WV
4902723	3981829	1990	WV
7754812	3981851	2010	CA
4398240	3982122	1983	CA
4471414	3982122	1984	CA
4491900	3982122	1985	CA
7193168	3982225	2007	MN
4159753	3982509	1979	CA
5388280	3982562	1995	CA
4610425	3982562	1986	CA
4482285	3982644	1984	MN
6614830	3982825	2003	CT
4408873	3982825	1983	WA
7128440	3982825	2006	CA
7497595	3982825	2009	CA
7055988	3982825	2006	CA
7115362	3983076	2006	CT
7115362	3983076	2006	CA
6245215	3983076	2001	CA
6582573	3983076	2003	CA
6638772	3983076	2003	CA
4928199	3983076	1990	CA
7018848	3983076	2006	CA
4179486	3983198	1979	CA
4457958	3983198	1984	CA
7645333	3983298	2010	CA
5464659	3983298	1995	MN
5514730	3983298	1996	MN
5624763	3983298	1997	MN
4153747	3983298	1979	CA
5907018	3983298	1999	MN
6074720	3983298	2000	CT
6655281	3983298	2003	MN
6703120	3983298	2004	MN
6772686	3983298	2004	MN
4950546	3983298	1990	CA
5037667	3983298	1991	CA
5308887	3983298	1994	MN
4206736	3983461	1980	CA
5526022	3983474	1996	CA
5615132	3983474	1997	CA
5676157	3983474	1997	CA
5838262	3983474	1998	CT
5864384	3983474	1999	CA
5910834	3983474	1999	CA
6162190	3983474	2000	CA
6424464	3983474	2002	OK
6428508	3983474	2002	CA
8145295	3983474	2012	WA
7772849	3983474	2010	WA
4287809	3983474	1981	MN
6549004	3983474	2003	CA
6633829	3983474	2003	CA
6663644	3983474	2003	CA
6665117	3983474	2003	OK
6702832	3983474	2004	CA
4710708	3983474	1987	CA
8160680	3983474	2012	WA
4793355	3983474	1988	CA
7662113	3983474	2010	CA
8381836	3983474	2013	WA
7311700	3983474	2007	CA
7775301	3983474	2010	WA
8337482	3983474	2012	CA
8092549	3983474	2012	CA
8180436	3983474	2012	WA
6866643	3983474	2005	CA
7570060	3983474	2009	WA
8512219	3983474	2013	CA
7313430	3983474	2007	MN
8494613	3983474	2013	MN
8494614	3983474	2013	MN
7859249	3983474	2010	WA
8353896	3983474	2013	CA
8165658	3983474	2012	MN
8361013	3983474	2013	CA
7925328	3983474	2011	MN
7425829	3983474	2008	WA
7960973	3983474	2011	WA
4583833	3983542	1986	CA
4593306	3983542	1986	WA
6979838	3983542	2005	CA
7946005	3983607	2011	CA
4188697	3983614	1980	CT
8286596	3983793	2012	CA
7549401	3983793	2009	CA
7861679	3983793	2011	CA
4404935	3983793	1983	CA
8539918	3983793	2013	CA
7546819	3983793	2009	CA
7591235	3983793	2009	CA
8281755	3983793	2012	CA
7784436	3983793	2010	CA
8550041	3983793	2013	CA
8087389	3983793	2012	CA
4406345	3983857	1983	OK
6318440	3983921	2001	CA
4846249	3983921	1989	CA
5217057	3983921	1993	CA
4372435	3983988	1983	CA
4682695	3983988	1987	CA
5383758	3984009	1995	WA
4922435	3984009	1990	MN
5132914	3984009	1992	MN
5172328	3984009	1992	MN
7243810	3984023	2007	CA
4081153	3984063	1978	CA
4088281	3984063	1978	CA
4108393	3984063	1978	CA
4113200	3984063	1978	CA
4113201	3984063	1978	CA
4125231	3984063	1978	CA
4165844	3984063	1979	CA
4303208	3984063	1981	CA
4669751	3984063	1987	CA
7931125	3984113	2011	WA
5304033	3984193	1994	CA
5611365	3984282	1997	CA
5732728	3984282	1998	CA
7611625	3984311	2009	CA
6879861	3984338	2005	MN
6879861	3984338	2005	CA
7862812	3984393	2011	CA
7794713	3984393	2010	CA
4652498	3984500	1987	MN
5264249	3984500	1993	MN
4158809	3984667	1979	CA
